18000 1.010180e+01 5.062760e-01 2.388550e+00 3.266560e+05 5.875950e-06 2.999150e+00 4.510800e+05 1.545630e-05 -9.653050e-01 -5.520570e-01 8.366040e-03 5.175930e-01 9.914030e-01 1.012290e+07 7.614810e+04
26000 1.559650e+01 6.255450e-01 2.217660e+00 2.993220e+05 7.820680e-06 2.929330e+00 4.400010e+05 1.663980e-05 -9.568390e-01 -4.875380e-01 -2.263130e-02 4.781160e-01 9.888930e-01 7.624360e+05 4.656630e+04
34000 1.504910e+01 6.391650e-01 2.150120e+00 3.120830e+05 8.542900e-06 2.968340e+00 4.545510e+05 1.636400e-05 -1.008120e+00 -4.993530e-01 3.683970e-03 5.384610e-01 9.653300e-01 1.818450e+06 1.178300e+05
42000 1.351640e+01 6.739100e-01 2.306960e+00 3.648940e+05 7.476710e-06 3.011930e+00 5.024770e+05 1.219490e-05 -1.091690e+00 -5.884910e-01 7.278210e-02 5.436770e-01 1.063720e+00 1.935600e+08 3.082340e+06
50000 1.465230e+01 6.599690e-01 2.132910e+00 2.765480e+05 8.858910e-06 2.932620e+00 4.396250e+05 1.680260e-05 -9.394090e-01 -4.411780e-01 -4.961070e-02 4.334570e-01 9.967400e-01 1.055990e+05 4.388330e+04
58000 1.347040e+01 5.547850e-01 1.912740e+00 2.952260e+05 1.127540e-05 2.982990e+00 4.765510e+05 1.408910e-05 -1.042420e+00 -4.819530e-01 1.206680e-02 4.830510e-01 1.029250e+00 2.870750e+05 5.170870e+05
66000 2.005110e+01 7.389790e-01 2.166750e+00 2.770440e+05 1.048430e-05 3.010560e+00 4.090300e+05 1.801010e-05 -8.596550e-01 -4.591630e-01 -7.262790e-02 4.587930e-01 9.326520e-01 1.235560e+05 3.224670e+03
74000 1.860010e+01 8.165860e-01 1.872480e+00 3.020070e+05 1.220210e-05 2.971290e+00 4.785950e+05 1.414550e-05 -1.071710e+00 -5.039170e-01 1.670430e-02 5.467420e-01 1.012180e+00 4.434240e+05 6.536810e+05
82000 1.295070e+01 4.321910e-01 2.251180e+00 3.325710e+05 6.649040e-06 2.998150e+00 4.581860e+05 1.595730e-05 -9.890860e-01 -5.239580e-01 6.344570e-03 5.226230e-01 9.840760e-01 1.181090e+07 1.318040e+05
90000 1.903880e+01 6.394320e-01 1.925320e+00 2.911220e+05 1.071120e-05 2.990380e+00 4.478730e+05 1.486320e-05 -9.612850e-01 -4.998570e-01 -2.419710e-02 4.606340e-01 1.024700e+00 2.061530e+05 5.813120e+04
98000 7.419220e+00 3.217280e-01 2.080320e+00 3.176960e+05 7.950780e-06 3.006150e+00 4.734510e+05 1.477510e-05 -1.013220e+00 -5.142870e-01 1.454770e-02 5.083390e-01 1.004620e+00 2.427060e+06 3.812260e+05
106000 1.134840e+01 5.580580e-01 1.772950e+00 2.594310e+05 1.236780e-05 3.000290e+00 4.417730e+05 1.615340e-05 -9.384110e-01 -4.783650e-01 -3.185650e-02 4.608160e-01 9.878170e-01 1.120190e+04 3.727950e+04
114000 1.313720e+01 5.729680e-01 2.123840e+00 3.177400e+05 7.227140e-06 3.058360e+00 4.651070e+05 1.600610e-05 -9.824180e-01 -5.126090e-01 5.654950e-03 5.209510e-01 9.684220e-01 2.674100e+06 1.661650e+05
122000 1.254870e+01 5.634240e-01 2.031720e+00 3.085620e+05 9.619070e-06 2.984340e+00 4.857840e+05 1.360290e-05 -1.038520e+00 -5.286230e-01 1.795550e-02 5.083240e-01 1.040860e+00 1.071710e+06 1.041880e+06
130000 1.024000e+01 4.627000e-01 1.900720e+00 2.841140e+05 1.145970e-05 2.969820e+00 4.530870e+05 1.596440e-05 -9.940980e-01 -4.786120e-01 -1.475150e-02 5.029320e-01 9.845290e-01 1.088130e+05 1.021350e+05
138000 1.399450e+01 5.917660e-01 2.107380e+00 3.166130e+05 8.916730e-06 2.987810e+00 4.804570e+05 1.348010e-05 -1.025780e+00 -5.486410e-01 3.143630e-02 4.994250e-01 1.043560e+00 2.427810e+06 6.780360e+05
146000 6.084050e+00 2.910830e-01 2.062120e+00 2.882190e+05 8.872390e-06 3.016090e+00 4.411630e+05 1.624760e-05 -9.078680e-01 -5.065410e-01 -2.942030e-02 4.616910e-01 9.821380e-01 2.222880e+05 3.372200e+04
154000 1.173570e+01 4.507510e-01 1.952820e+00 2.825730e+05 1.044840e-05 3.053290e+00 4.508910e+05 1.716770e-05 -9.402280e-01 -4.540280e-01 -2.954810e-02 4.783400e-01 9.454640e-01 1.089390e+05 6.147020e+04
162000 1.818820e+01 7.720930e-01 2.410460e+00 3.631450e+05 5.778570e-06 3.003280e+00 4.846130e+05 1.246260e-05 -1.019180e+00 -6.090450e-01 4.204750e-02 5.395330e-01 1.046640e+00 2.092120e+08 8.377860e+05
170000 1.328850e+01 6.178550e-01 2.042950e+00 2.963540e+05 8.851480e-06 3.059710e+00 4.584770e+05 1.569480e-05 -9.568630e-01 -5.037550e-01 7.397010e-03 4.853330e-01 9.678870e-01 4.059720e+05 1.000160e+05
178000 1.683300e+01 6.689780e-01 2.128660e+00 3.198930e+05 8.692880e-06 3.000720e+00 4.559450e+05 1.611060e-05 -1.021640e+00 -4.925620e-01 7.611260e-03 5.245520e-01 9.820370e-01 3.328440e+06 1.096290e+05
186000 1.108850e+01 5.909340e-01 2.189910e+00 3.030610e+05 8.130390e-06 2.995040e+00 4.529180e+05 1.529870e-05 -9.625030e-01 -5.240640e-01 -1.752610e-02 4.876210e-01 1.016470e+00 1.009090e+06 8.581070e+04
194000 9.084100e+00 5.007040e-01 1.956080e+00 2.800120e+05 9.897760e-06 3.032650e+00 4.422170e+05 1.732380e-05 -9.233060e-01 -4.709540e-01 -2.236080e-02 4.651720e-01 9.514490e-01 8.722480e+04 3.522330e+04
202000 1.580550e+01 7.662140e-01 1.705330e+00 2.622050e+05 1.415790e-05 2.989760e+00 4.714200e+05 1.573370e-05 -1.026650e+00 -4.426320e-01 3.936770e-05 5.025900e-01 9.666510e-01 1.228980e+04 3.756440e+05
210000 1.185240e+01 5.807740e-01 1.516920e+00 2.613940e+05 1.391060e-05 3.049360e+00 5.087650e+05 1.264400e-05 -1.058940e+00 -4.948560e-01 2.885060e-02 4.863420e-01 1.038600e+00 7.110790e+03 4.180660e+06
218000 7.895990e+00 3.697450e-01 1.903710e+00 2.993120e+05 1.043050e-05 3.003040e+00 4.735550e+05 1.529080e-05 -1.038060e+00 -4.932540e-01 1.476980e-02 5.401960e-01 9.763440e-01 3.600550e+05 4.089980e+05
226000 9.408690e+00 4.363610e-01 2.585020e+00 3.404070e+05 4.414290e-06 2.981680e+00 4.283950e+05 1.646740e-05 -9.136100e-01 -5.567460e-01 -2.642910e-02 5.149700e-01 9.818160e-01 4.959530e+07 1.509230e+04
234000 9.713050e+00 3.981500e-01 2.054390e+00 2.984710e+05 9.416710e-06 3.035670e+00 4.608110e+05 1.527220e-05 -9.638040e-01 -5.145910e-01 4.353430e-03 4.761990e-01 9.978420e-01 5.093700e+05 1.297060e+05
242000 7.944710e+00 3.621500e-01 1.999990e+00 3.332260e+05 9.990650e-06 3.010230e+00 4.975660e+05 1.368640e-05 -1.107050e+00 -5.285740e-01 5.881840e-02 5.696040e-01 1.007200e+00 7.154190e+06 2.287350e+06
250000 1.511950e+01 6.872190e-01 1.936970e+00 3.010350e+05 1.120090e-05 2.944960e+00 4.998710e+05 1.355020e-05 -1.093300e+00 -5.023370e-01 3.343230e-02 5.333390e-01 1.028860e+00 4.758540e+05 3.642200e+06
258000 1.954480e+01 8.550160e-01 1.648650e+00 2.764370e+05 1.320000e-05 3.020310e+00 4.797150e+05 1.594910e-05 -1.053730e+00 -4.470800e-01 2.778750e-02 5.195260e-01 9.534980e-01 3.191940e+04 6.097610e+05
266000 1.016760e+01 4.569220e-01 2.086370e+00 3.035010e+05 8.489030e-06 3.026190e+00 4.648610e+05 1.496920e-05 -9.665490e-01 -5.213540e-01 -1.790080e-03 4.869180e-01 1.002770e+00 7.893060e+05 1.843360e+05
274000 1.375310e+01 6.707770e-01 2.114490e+00 2.828020e+05 1.038740e-05 2.990870e+00 4.079170e+05 1.744520e-05 -8.611430e-01 -4.979360e-01 -6.406550e-02 4.686450e-01 9.545000e-01 1.705930e+05 3.112780e+03
282000 1.439080e+01 6.572940e-01 1.484240e+00 2.199380e+05 1.570310e-05 3.022710e+00 4.486390e+05 1.667640e-05 -9.502170e-01 -4.141180e-01 -4.211670e-02 4.559820e-01 9.504700e-01 2.443650e+02 5.795170e+04
290000 1.077150e+01 4.348510e-01 1.959340e+00 2.802210e+05 1.056820e-05 2.982160e+00 4.392100e+05 1.593680e-05 -9.543110e-01 -4.827920e-01 -2.177760e-02 4.743140e-01 9.845660e-01 9.332930e+04 3.320490e+04
298000 1.169380e+01 4.204880e-01 2.385560e+00 3.296500e+05 6.582520e-06 2.948950e+00 4.555640e+05 1.470490e-05 -9.825570e-01 -5.303150e-01 -1.812370e-02 4.861400e-01 1.044860e+00 1.352630e+07 1.282040e+05
306000 2.351160e+01 8.142920e-01 2.545820e+00 3.478640e+05 4.333090e-06 3.060830e+00 4.339460e+05 1.658790e-05 -8.952440e-01 -5.592340e-01 -1.926900e-02 5.195610e-01 9.541850e-01 8.300260e+07 1.617550e+04
314000 2.499160e+01 8.772800e-01 2.189050e+00 3.185460e+05 5.871170e-06 2.972640e+00 4.587430e+05 1.394890e-05 -9.585160e-01 -5.713680e-01 -1.081660e-02 5.041180e-01 1.036580e+00 3.252400e+06 1.409140e+05
322000 1.571320e+01 6.603380e-01 2.020250e+00 2.897900e+05 1.047770e-05 2.937070e+00 4.525350e+05 1.363650e-05 -1.002580e+00 -5.300090e-01 -2.333740e-02 4.803540e-01 1.075570e+00 2.369550e+05 1.005030e+05
330000 1.521630e+01 5.857190e-01 2.317230e+00 3.035110e+05 7.602560e-06 2.938560e+00 4.646120e+05 1.463250e-05 -9.893030e-01 -5.181230e-01 -2.147860e-03 4.836370e-01 1.025940e+00 1.425700e+06 2.703800e+05
338000 1.119720e+01 5.193470e-01 2.454510e+00 3.124090e+05 6.236170e-06 2.966410e+00 4.384370e+05 1.463270e-05 -8.894680e-01 -5.635250e-01 -3.367560e-02 4.407100e-01 1.045960e+00 4.121120e+06 3.160830e+04
346000 1.927240e+01 7.764050e-01 2.289820e+00 3.230050e+05 8.680450e-06 2.970650e+00 4.344920e+05 1.642380e-05 -9.594320e-01 -5.199450e-01 -2.501220e-02 5.302210e-01 9.741680e-01 6.426950e+06 2.508030e+04
354000 1.369840e+01 6.382150e-01 2.385590e+00 2.967080e+05 6.320130e-06 3.013730e+00 4.162620e+05 1.755530e-05 -8.460740e-01 -5.094140e-01 -5.870580e-02 4.468490e-01 9.673450e-01 9.649690e+05 5.247450e+03
362000 9.246830e+00 4.455470e-01 2.404990e+00 3.560630e+05 5.558880e-06 3.001340e+00 4.632090e+05 1.421500e-05 -9.834290e-01 -5.913260e-01 2.472490e-02 5.305310e-01 1.019500e+00 1.157840e+08 1.770850e+05
370000 7.220320e+00 3.457910e-01 2.134850e+00 3.352230e+05 8.492690e-06 3.010080e+00 4.957420e+05 1.348620e-05 -1.070370e+00 -5.336360e-01 4.567450e-02 5.441380e-01 1.014200e+00 1.158250e+07 1.981280e+06
378000 1.732240e+01 7.270920e-01 1.933700e+00 3.118820e+05 1.137420e-05 3.029930e+00 4.990840e+05 1.399900e-05 -1.061600e+00 -5.138320e-01 4.568690e-02 5.429270e-01 9.868180e-01 1.128230e+06 2.421450e+06
386000 2.074920e+01 9.331020e-01 1.853240e+00 2.815420e+05 1.268480e-05 3.008600e+00 4.372120e+05 1.573610e-05 -9.851340e-01 -4.992790e-01 -4.006060e-03 5.056470e-01 9.827720e-01 8.262070e+04 2.514330e+04
394000 1.912110e+01 7.258310e-01 2.429740e+00 3.572350e+05 7.597130e-06 2.959850e+00 4.402620e+05 1.555170e-05 -1.014660e+00 -5.542640e-01 2.256660e-03 5.669190e-01 9.997470e-01 1.396850e+08 4.017500e+04
402000 9.610640e+00 4.669020e-01 1.894700e+00 2.987380e+05 1.050380e-05 3.005770e+00 4.650830e+05 1.580060e-05 -1.008740e+00 -4.542210e-01 -1.865440e-03 4.685080e-01 9.963170e-01 3.506560e+05 2.083010e+05
410000 9.726440e+00 4.975630e-01 1.718150e+00 2.582100e+05 1.278920e-05 2.990450e+00 4.694780e+05 1.518470e-05 -1.006700e+00 -4.486370e-01 -1.611560e-02 4.531750e-01 1.018280e+00 9.140830e+03 3.074630e+05
418000 1.469610e+01 6.395000e-01 1.681030e+00 2.746350e+05 1.337220e-05 3.009450e+00 4.642220e+05 1.527140e-05 -1.022010e+00 -4.673990e-01 -3.340230e-03 5.039530e-01 9.887930e-01 3.101410e+04 1.881430e+05
426000 2.345310e+01 9.892160e-01 1.712550e+00 2.450990e+05 1.478210e-05 3.026040e+00 4.513520e+05 1.612340e-05 -9.526040e-01 -4.494740e-01 -3.127630e-02 4.631820e-01 9.701720e-01 3.305200e+03 6.804080e+04
434000 1.266420e+01 4.873360e-01 2.052430e+00 2.999110e+05 1.042880e-05 2.980600e+00 4.921470e+05 1.422500e-05 -1.042890e+00 -4.992990e-01 1.708430e-02 5.194060e-01 1.005700e+00 5.892640e+05 1.776140e+06
442000 1.661100e+01 9.137410e-01 1.863480e+00 3.145800e+05 1.041140e-05 3.091810e+00 5.073510e+05 1.284040e-05 -1.049370e+00 -5.498230e-01 4.411030e-02 5.314170e-01 1.023660e+00 1.158540e+06 3.140130e+06
450000 1.254650e+01 5.615400e-01 1.979310e+00 3.111850e+05 9.888270e-06 2.986900e+00 4.780650e+05 1.401530e-05 -1.027870e+00 -5.206150e-01 2.011780e-02 4.995140e-01 1.028860e+00 1.164990e+06 5.798270e+05
458000 1.167840e+01 4.626060e-01 2.121620e+00 2.786880e+05 8.918850e-06 2.970520e+00 4.388210e+05 1.537230e-05 -9.134710e-01 -5.081380e-01 -4.398520e-02 4.474970e-01 1.018100e+00 1.205020e+05 3.336420e+04
466000 1.023200e+01 4.873560e-01 1.734420e+00 2.997430e+05 1.261920e-05 3.060370e+00 4.813350e+05 1.383290e-05 -1.044010e+00 -4.999930e-01 1.656820e-02 5.204670e-01 1.006970e+00 2.646710e+05 5.163280e+05
474000 1.917010e+01 8.860560e-01 2.070060e+00 3.298330e+05 9.193070e-06 3.032790e+00 4.933690e+05 1.269490e-05 -1.053440e+00 -5.678020e-01 4.619300e-02 5.365400e-01 1.038510e+00 6.569650e+06 1.421270e+06
482000 1.523390e+01 5.469570e-01 1.671220e+00 2.896790e+05 1.204960e-05 3.031250e+00 4.833610e+05 1.532870e-05 -1.079200e+00 -4.475130e-01 1.852050e-02 5.416930e-01 9.664980e-01 9.424070e+04 7.397590e+05
490000 7.843960e+00 3.988410e-01 1.991830e+00 2.982450e+05 1.059730e-05 3.008670e+00 4.711030e+05 1.487490e-05 -1.001450e+00 -5.067330e-01 6.282380e-03 5.176340e-01 9.842630e-01 4.296710e+05 3.239110e+05
498000 1.304370e+01 5.967230e-01 1.822860e+00 2.950700e+05 1.204120e-05 3.004970e+00 4.762020e+05 1.366460e-05 -1.032680e+00 -5.129550e-01 1.291090e-03 4.991510e-01 1.045190e+00 2.280630e+05 4.467070e+05
506000 1.117180e+01 5.535190e-01 1.827920e+00 2.983310e+05 1.129190e-05 3.015720e+00 4.913820e+05 1.396050e-05 -1.073130e+00 -4.757240e-01 2.262500e-02 4.904780e-01 1.035750e+00 2.974500e+05 1.370170e+06
514000 2.180240e+01 8.551270e-01 1.752220e+00 2.762220e+05 1.338530e-05 3.047660e+00 4.825470e+05 1.572940e-05 -1.045500e+00 -4.485510e-01 2.059240e-02 5.191440e-01 9.543150e-01 4.198360e+04 6.674330e+05
522000 1.116540e+01 5.669740e-01 1.866390e+00 2.749050e+05 1.025140e-05 3.005980e+00 4.613490e+05 1.598630e-05 -9.712580e-01 -4.775210e-01 -9.407890e-03 4.668980e-01 9.912880e-01 4.680100e+04 1.579290e+05
530000 1.139190e+01 5.589510e-01 1.681900e+00 2.949280e+05 1.303900e-05 2.993920e+00 4.944490e+05 1.358760e-05 -1.115540e+00 -4.830580e-01 3.148590e-02 5.312170e-01 1.035900e+00 1.554210e+05 1.875860e+06
538000 1.209890e+01 5.550850e-01 1.966000e+00 2.922740e+05 1.069940e-05 3.017650e+00 4.783200e+05 1.355980e-05 -1.009170e+00 -5.125190e-01 2.240210e-03 4.862670e-01 1.033180e+00 2.543880e+05 5.026330e+05
546000 1.875980e+01 7.732790e-01 2.039800e+00 2.783010e+05 9.980200e-06 2.985290e+00 4.574100e+05 1.755110e-05 -9.835190e-01 -4.342660e-01 -3.504460e-02 5.081920e-01 9.446380e-01 9.480730e+04 1.426060e+05
554000 6.878850e+00 3.231790e-01 2.278580e+00 3.142760e+05 6.693400e-06 3.001070e+00 4.655940e+05 1.507730e-05 -9.521880e-01 -5.227530e-01 -2.428440e-03 4.775520e-01 9.998170e-01 3.009400e+06 2.194970e+05
562000 1.431580e+01 6.400580e-01 1.820580e+00 2.777820e+05 1.194190e-05 3.042570e+00 4.528330e+05 1.635930e-05 -9.690140e-01 -4.697280e-01 -1.484040e-02 4.952140e-01 9.583690e-01 5.549110e+04 7.241890e+04
570000 6.679960e+00 3.326790e-01 2.364070e+00 3.177810e+05 5.961680e-06 3.011350e+00 4.402900e+05 1.697000e-05 -9.213380e-01 -5.147580e-01 -2.137580e-03 4.816550e-01 9.565790e-01 4.811240e+06 3.352290e+04
578000 1.421730e+01 5.565740e-01 2.668860e+00 3.528640e+05 4.369580e-06 3.011280e+00 4.477500e+05 1.598730e-05 -9.578690e-01 -5.576240e-01 1.513500e-02 5.408310e-01 9.595280e-01 1.683840e+08 5.802940e+04
586000 2.076430e+01 6.894130e-01 1.730660e+00 2.798990e+05 1.095680e-05 3.030630e+00 4.614500e+05 1.632840e-05 -9.958050e-01 -4.352740e-01 -1.901670e-02 4.817900e-01 9.683050e-01 5.039320e+04 1.446230e+05
594000 7.059210e+00 3.634630e-01 2.029510e+00 2.839480e+05 9.985130e-06 2.965210e+00 4.487610e+05 1.556050e-05 -9.719260e-01 -4.772350e-01 -3.547880e-02 4.856330e-01 9.990060e-01 1.494470e+05 7.325870e+04
602000 1.995480e+01 7.187500e-01 1.816260e+00 2.502290e+05 1.139460e-05 3.018650e+00 4.335870e+05 1.771220e-05 -9.014390e-01 -4.422380e-01 -5.031300e-02 4.588610e-01 9.351300e-01 5.859020e+03 1.957850e+04
610000 9.567000e+00 3.513680e-01 2.234890e+00 3.036350e+05 8.001900e-06 2.995130e+00 4.498990e+05 1.514540e-05 -9.333090e-01 -5.503970e-01 -1.246160e-02 4.796220e-01 1.016550e+00 1.167920e+06 6.809750e+04
618000 1.111390e+01 4.123640e-01 2.186390e+00 3.177180e+05 7.428530e-06 3.009320e+00 4.641780e+05 1.457510e-05 -9.904780e-01 -5.382820e-01 7.485360e-03 4.833280e-01 1.037950e+00 3.176700e+06 1.820520e+05
626000 9.408320e+00 3.991270e-01 1.984410e+00 2.884640e+05 9.747540e-06 3.003020e+00 4.597010e+05 1.416430e-05 -9.541470e-01 -5.153130e-01 -7.150460e-03 4.468310e-01 1.029780e+00 1.913630e+05 1.317160e+05
634000 1.340460e+01 5.951360e-01 1.831750e+00 2.668090e+05 1.124610e-05 3.047400e+00 4.435870e+05 1.778220e-05 -9.283920e-01 -4.278190e-01 -3.598830e-02 4.826350e-01 9.095640e-01 2.273890e+04 3.742460e+04
642000 2.025490e+01 9.445530e-01 2.201790e+00 3.025440e+05 7.716680e-06 3.033680e+00 4.433900e+05 1.816700e-05 -9.489010e-01 -4.729940e-01 -8.295560e-03 5.235050e-01 9.066860e-01 9.413910e+05 4.042940e+04
650000 1.597180e+01 9.062720e-01 1.996130e+00 2.620540e+05 1.009700e-05 2.881240e+00 4.549210e+05 1.484280e-05 -9.545210e-01 -4.866770e-01 -5.146830e-02 4.385490e-01 1.054120e+00 2.383210e+04 1.653130e+05
658000 2.114510e+01 8.489230e-01 2.069930e+00 2.964910e+05 7.039270e-06 3.042250e+00 4.390170e+05 1.574630e-05 -9.185560e-01 -5.183500e-01 -3.482170e-02 4.747990e-01 9.969290e-01 4.150760e+05 2.411240e+04
