10100 1.253390e+01 3.911020e-01 1.904320e+00 1.717840e+05 -1.021860e+00 -7.206920e-01 1.742550e+00 1.690670e+01
10200 1.890240e+01 5.584140e-01 1.889540e+00 6.266810e+05 -1.144130e+00 1.705090e+00 -5.609660e-01 6.894240e+16
10300 2.079310e+01 5.984790e-01 1.865270e+00 9.806390e+05 -1.235900e+00 3.629910e+00 -2.394020e+00 1.040940e+29
10400 1.042020e+01 5.020180e-01 1.783420e+00 -1.213860e+05 -9.580100e-01 -2.332740e+00 3.290750e+00 1.041430e-09
10500 9.734930e+00 3.116360e-01 1.849570e+00 -2.067780e+05 -9.633300e-01 -2.751400e+00 3.714730e+00 1.451540e-12
10600 7.271900e+00 3.064040e-01 1.691800e+00 -5.837350e+05 -9.053740e-01 -4.712430e+00 5.617800e+00 1.044900e-25
10700 8.866270e+00 3.689470e-01 1.733800e+00 9.338850e+04 -1.096410e+00 -1.037580e+00 2.133990e+00 2.251480e-02
10800 9.844760e+00 4.371610e-01 1.784710e+00 -2.637870e+05 -9.412560e-01 -3.078370e+00 4.019630e+00 1.283850e-14
10900 1.066620e+01 4.123010e-01 1.730370e+00 -1.567100e+05 -9.230320e-01 -2.495020e+00 3.418050e+00 5.632130e-11
11000 1.460240e+01 5.382060e-01 1.758510e+00 1.844900e+05 -1.030080e+00 -6.172080e-01 1.647290e+00 3.295580e+01
11100 1.218490e+01 4.127850e-01 1.783330e+00 -7.614420e+05 -8.769380e-01 -5.632060e+00 6.509000e+00 9.918810e-32
11200 1.268340e+01 5.374890e-01 1.934180e+00 2.670740e+05 -1.049250e+00 -2.357190e-01 1.284970e+00 3.162540e+04
11300 1.286600e+01 3.451420e-01 1.765460e+00 5.529480e+05 -1.132590e+00 1.326430e+00 -1.938400e-01 1.571320e+14
11400 1.094480e+01 4.460660e-01 1.855000e+00 -3.379390e+05 -8.450940e-01 -3.490330e+00 4.335420e+00 4.357640e-17
11500 1.216480e+01 3.997970e-01 1.788050e+00 -9.513040e+05 -6.879100e-01 -6.731010e+00 7.418920e+00 2.945060e-38
11600 1.258410e+01 4.674920e-01 1.690940e+00 1.364230e+05 -1.070580e+00 -8.574660e-01 1.928040e+00 6.263910e-01
11700 1.011240e+01 3.464260e-01 1.725440e+00 5.572280e+04 -9.793140e-01 -1.353180e+00 2.332490e+00 1.087460e-03
11800 1.432250e+01 5.619830e-01 1.736270e+00 4.280150e+03 -1.038650e+00 -1.578720e+00 2.617370e+00 1.948820e-05
11900 1.358400e+01 6.375560e-01 1.722410e+00 -3.245130e+05 -9.279760e-01 -3.407420e+00 4.335390e+00 9.262520e-17
12000 6.298420e+00 2.745350e-01 1.751600e+00 -3.506170e+05 -8.840920e-01 -3.524400e+00 4.408490e+00 1.244940e-17
12100 1.554030e+01 4.554510e-01 1.741010e+00 2.862830e+05 -1.061330e+00 -3.858240e-02 1.099910e+00 9.289070e+04
12200 1.146230e+01 3.918910e-01 1.785100e+00 -1.648860e+05 -9.944940e-01 -2.549470e+00 3.543960e+00 3.422240e-11
12300 1.458050e+01 5.832390e-01 1.885280e+00 -1.814720e+05 -1.024790e+00 -2.505820e+00 3.530610e+00 1.154190e-11
12400 1.692080e+01 5.919760e-01 1.898730e+00 -7.900280e+05 -7.264040e-01 -5.857520e+00 6.583920e+00 1.354020e-32
12500 1.653080e+01 3.680170e-01 1.858940e+00 1.373880e+06 -1.327240e+00 5.716720e+00 -4.389480e+00 3.361050e+42
12600 1.788090e+01 4.940610e-01 1.943120e+00 1.245000e+06 -1.382100e+00 5.029930e+00 -3.647830e+00 1.449730e+38
12700 6.709290e+00 3.234170e-01 1.803540e+00 -1.522680e+05 -9.743340e-01 -2.464960e+00 3.439290e+00 9.259270e-11
12800 1.174360e+01 3.529600e-01 1.731040e+00 -8.289970e+05 -7.551360e-01 -6.066020e+00 6.821160e+00 4.147920e-34
12900 2.216710e+01 6.748890e-01 1.876940e+00 -8.699950e+05 -7.765210e-01 -6.265600e+00 7.042120e+00 2.323110e-35
13000 8.375410e+00 3.232890e-01 1.842540e+00 -6.740710e+05 -8.901300e-01 -5.170160e+00 6.060290e+00 1.113960e-28
13100 1.804350e+01 7.401050e-01 1.806900e+00 -5.371260e+05 -8.593570e-01 -4.551730e+00 5.411080e+00 5.438300e-24
13200 8.998180e+00 3.313180e-01 1.890490e+00 6.009070e+05 -1.094510e+00 1.523770e+00 -4.292600e-01 8.621210e+15
13300 1.362260e+01 3.379100e-01 1.849410e+00 -6.910490e+05 -7.616220e-01 -5.338390e+00 6.100010e+00 3.142430e-29
13400 7.829040e+00 2.912110e-01 1.827390e+00 4.426010e+05 -1.040000e+00 7.247920e-01 3.152120e-01 2.765000e+10
13500 1.348950e+01 3.483220e-01 1.777240e+00 5.824720e+05 -1.091750e+00 1.435490e+00 -3.437450e-01 1.631410e+15
13600 1.092860e+01 4.670870e-01 1.806380e+00 -7.475970e+05 -9.143390e-01 -5.629380e+00 6.543720e+00 3.093480e-31
13700 1.361640e+01 4.626330e-01 1.812600e+00 -9.536570e+05 -7.062080e-01 -6.723340e+00 7.429550e+00 2.538760e-38
13800 9.765010e+00 3.270310e-01 1.803610e+00 1.305060e+06 -1.294040e+00 5.332170e+00 -4.038140e+00 1.261500e+40
13900 1.026390e+01 2.934580e-01 1.906310e+00 1.288360e+06 -1.275180e+00 5.186020e+00 -3.910840e+00 4.142730e+39
14000 1.697580e+01 6.243840e-01 1.928070e+00 -2.493480e+05 -8.333920e-01 -3.055070e+00 3.888460e+00 5.684280e-14
14100 1.546930e+01 3.982870e-01 1.796360e+00 5.270090e+05 -1.121020e+00 1.163830e+00 -4.281520e-02 2.216860e+13
14200 1.519120e+01 6.321400e-01 1.965920e+00 -1.232700e+05 -9.074820e-01 -2.319950e+00 3.227430e+00 1.275600e-09
14300 1.540890e+01 4.128090e-01 1.744990e+00 3.261760e+05 -1.034850e+00 1.463510e-01 8.885020e-01 2.463210e+06
14400 1.001520e+01 3.453670e-01 1.869920e+00 5.626440e+05 -1.151270e+00 1.331310e+00 -1.800370e-01 4.375520e+14
14500 1.356830e+01 3.027320e-01 1.726000e+00 6.105420e+05 -1.134960e+00 1.627490e+00 -4.925280e-01 1.376510e+16
14600 1.303100e+01 5.008810e-01 1.869100e+00 2.151220e+05 -1.059740e+00 -5.238950e-01 1.583630e+00 4.448250e+02
14700 1.786450e+01 5.672200e-01 2.021510e+00 6.817730e+05 -1.098330e+00 1.978610e+00 -8.802840e-01 7.411470e+18
14800 1.359160e+01 5.448310e-01 1.880910e+00 2.168780e+05 -1.073580e+00 -4.398210e-01 1.513400e+00 5.535170e+02
14900 1.623360e+01 5.009880e-01 1.758500e+00 9.720120e+05 -1.283130e+00 3.608040e+00 -2.324910e+00 3.926080e+28
15000 2.000070e+01 6.643670e-01 1.760810e+00 -2.102010e+05 -9.806710e-01 -2.735640e+00 3.716310e+00 8.519370e-13
15100 8.523650e+00 3.523920e-01 1.839030e+00 5.513510e+05 -1.071830e+00 1.214630e+00 -1.427970e-01 1.605430e+14
15200 1.317600e+01 5.018480e-01 1.824350e+00 9.138930e+05 -1.185920e+00 3.241080e+00 -2.055160e+00 4.664860e+26
15300 2.497390e+01 7.479520e-01 1.971340e+00 8.102570e+05 -1.160090e+00 2.646030e+00 -1.485940e+00 1.774020e+23
15400 1.063090e+01 3.226460e-01 1.935040e+00 9.029340e+05 -1.190730e+00 3.138650e+00 -1.947920e+00 2.423400e+26
15500 1.124480e+01 4.453130e-01 1.770090e+00 4.939050e+05 -1.095790e+00 1.037270e+00 5.852010e-02 1.442820e+12
15600 1.709180e+01 5.315960e-01 1.843630e+00 1.056350e+06 -1.119850e+00 3.986300e+00 -2.866450e+00 3.923030e+31
15700 1.025830e+01 3.204010e-01 1.829150e+00 7.978160e+04 -9.695200e-01 -1.259880e+00 2.229400e+00 9.497300e-03
15800 1.042450e+01 4.035990e-01 1.781670e+00 5.562730e+04 -1.061290e+00 -1.327280e+00 2.388570e+00 1.223320e-03
15900 2.248480e+01 5.874830e-01 1.729960e+00 7.950220e+05 -1.118290e+00 2.590100e+00 -1.471800e+00 3.206590e+22
16000 1.917420e+01 6.052440e-01 1.860470e+00 5.163520e+05 -1.108550e+00 1.155490e+00 -4.694380e-02 1.056680e+13
16100 5.191470e+00 2.275800e-01 1.793940e+00 3.511150e+05 -9.902080e-01 2.441880e-01 7.460200e-01 1.814320e+07
16200 9.737060e+00 3.382100e-01 1.779110e+00 -4.098650e+05 -8.819930e-01 -3.799920e+00 4.681920e+00 1.222910e-19
16300 6.232490e+00 2.464420e-01 1.820080e+00 -1.515860e+05 -1.002140e+00 -2.399760e+00 3.401890e+00 1.005010e-10
16400 1.486560e+01 5.744610e-01 1.807970e+00 2.210930e+04 -9.591800e-01 -1.507440e+00 2.466620e+00 9.960860e-05
16500 1.083170e+01 3.646600e-01 1.861990e+00 7.770210e+05 -1.252120e+00 2.584450e+00 -1.332330e+00 8.934920e+21
16600 6.554690e+00 2.884400e-01 1.801250e+00 -1.697640e+05 -1.027970e+00 -2.532870e+00 3.560840e+00 2.291530e-11
16700 1.125280e+01 4.400370e-01 1.724940e+00 -4.571880e+05 -9.746570e-01 -3.987130e+00 4.961780e+00 2.534150e-21
16800 8.952770e+00 3.556030e-01 1.755030e+00 3.509030e+04 -9.209420e-01 -1.482820e+00 2.403760e+00 2.227860e-04
16900 2.017010e+01 5.870530e-01 1.680140e+00 1.084170e+06 -1.203910e+00 4.232450e+00 -3.028530e+00 2.449740e+32
17000 6.882640e+00 3.097000e-01 1.694860e+00 -1.161850e+05 -1.030020e+00 -2.237450e+00 3.267480e+00 1.345690e-09
17100 2.297280e+01 4.973530e-01 1.864120e+00 1.001010e+06 -1.159650e+00 3.661030e+00 -2.501380e+00 4.759070e+29
17200 1.031390e+01 3.205640e-01 1.836410e+00 9.078160e+04 -9.913300e-01 -1.109210e+00 2.100540e+00 2.283360e-02
17300 1.008950e+01 4.183580e-01 1.871350e+00 5.068840e+05 -1.083670e+00 1.000920e+00 8.274870e-02 4.986340e+12
17400 8.111920e+00 3.535530e-01 1.833080e+00 9.965910e+04 -9.719190e-01 -1.117610e+00 2.089530e+00 4.699360e-02
17500 1.966940e+01 7.219500e-01 1.829810e+00 2.444600e+05 -1.118620e+00 -2.371380e-01 1.355750e+00 4.267160e+03
17600 1.078150e+01 3.408060e-01 1.836050e+00 -6.176080e+05 -8.883470e-01 -4.899460e+00 5.787800e+00 1.016200e-26
17700 9.668020e+00 3.384330e-01 1.758370e+00 -5.021240e+05 -8.594850e-01 -4.324290e+00 5.183780e+00 7.317250e-23
17800 1.355310e+01 6.070040e-01 1.632750e+00 1.815830e+05 -1.062020e+00 -6.925270e-01 1.754550e+00 1.906050e+01
17900 8.876860e+00 3.707510e-01 1.808700e+00 5.646510e+05 -1.146390e+00 1.293010e+00 -1.466250e-01 4.323790e+14
18000 1.151980e+01 4.845500e-01 1.840410e+00 1.925130e+05 -1.017680e+00 -5.686100e-01 1.586290e+00 7.433820e+01
18100 2.057180e+01 6.160920e-01 1.709830e+00 1.504640e+04 -1.024620e+00 -1.550300e+00 2.574920e+00 4.449400e-05
18200 9.835870e+00 3.291710e-01 2.001860e+00 9.051460e+05 -1.136720e+00 3.076260e+00 -1.939540e+00 3.391390e+26
18300 1.310600e+01 3.295300e-01 1.829500e+00 -6.767960e+05 -8.513720e-01 -5.244210e+00 6.095580e+00 8.740730e-29
18400 1.195800e+01 4.591770e-01 1.946730e+00 2.444600e+05 -1.035520e+00 -3.507610e-01 1.386280e+00 5.534330e+03
18500 1.835390e+01 3.546260e-01 1.696130e+00 -9.942690e+05 -7.056260e-01 -6.918280e+00 7.623910e+00 8.221510e-40
18600 1.150670e+01 3.768820e-01 1.862430e+00 -4.427450e+05 -9.013780e-01 -4.013680e+00 4.915060e+00 1.127960e-20
18700 1.638400e+01 4.519670e-01 1.854540e+00 -1.189600e+03 -1.042120e+00 -1.576430e+00 2.618550e+00 1.565560e-05
18800 1.238360e+01 3.719290e-01 1.841840e+00 8.526020e+05 -1.195260e+00 2.974180e+00 -1.778920e+00 3.714260e+24
18900 7.987540e+00 2.490050e-01 1.849990e+00 -9.441540e+05 -6.751080e-01 -6.774820e+00 7.449920e+00 5.946630e-38
19000 7.760990e+00 3.019430e-01 1.868730e+00 -8.733620e+05 -8.206780e-01 -6.243120e+00 7.063800e+00 1.716580e-35
19100 7.467500e+00 1.817680e-01 1.734390e+00 -8.504300e+05 -7.280930e-01 -6.155310e+00 6.883400e+00 8.194020e-35
19200 9.122310e+00 3.768490e-01 1.819700e+00 -3.993050e+05 -9.036950e-01 -3.783300e+00 4.686990e+00 3.043200e-19
19300 1.596520e+01 4.862160e-01 1.867110e+00 -3.980140e+05 -9.092540e-01 -3.770700e+00 4.679960e+00 3.881500e-19
19400 9.228330e+00 3.710920e-01 1.833950e+00 2.950930e+05 -9.917060e-01 -1.194930e-01 1.111200e+00 2.397340e+05
19500 1.544120e+01 5.508950e-01 1.898640e+00 -4.661640e+04 -9.847480e-01 -1.892570e+00 2.877320e+00 4.658830e-07
19600 2.472300e+01 5.580600e-01 1.790070e+00 5.667940e+05 -1.082300e+00 1.437300e+00 -3.550040e-01 5.158830e+14
19700 1.594610e+01 6.172280e-01 1.862440e+00 -2.957180e+04 -9.511640e-01 -1.779890e+00 2.731060e+00 1.747540e-06
19800 1.405280e+01 3.125170e-01 1.847890e+00 -9.932860e+05 -8.301110e-01 -6.854810e+00 7.684930e+00 1.159180e-39
19900 9.232700e+00 3.527900e-01 1.932420e+00 6.126650e+05 -9.950510e-01 1.519560e+00 -5.245110e-01 2.487080e+16
20000 1.722900e+01 5.760520e-01 1.806660e+00 1.162800e+06 -1.220810e+00 4.582850e+00 -3.362050e+00 1.630910e+35
20100 2.132020e+01 7.439820e-01 1.885280e+00 -3.593790e+05 -8.853930e-01 -3.548450e+00 4.433840e+00 7.944880e-18
20200 1.072220e+01 3.178740e-01 1.956840e+00 3.950030e+05 -1.083250e+00 3.949040e-01 6.883450e-01 8.673110e+08
20300 1.181370e+01 3.270330e-01 1.961660e+00 1.328920e+06 -1.370030e+00 5.463300e+00 -4.093270e+00 1.109770e+41
20400 9.579010e+00 2.721850e-01 1.763710e+00 1.270240e+06 -1.324260e+00 5.121400e+00 -3.797130e+00 7.545070e+38
20500 7.080300e+00 3.252070e-01 1.785400e+00 -3.192180e+05 -9.311440e-01 -3.336060e+00 4.267200e+00 1.630420e-16
20600 1.791030e+01 6.125200e-01 1.708560e+00 -1.719790e+05 -1.016720e+00 -2.491800e+00 3.508520e+00 1.610720e-11
20700 1.395400e+01 4.459210e-01 1.756730e+00 -2.120960e+05 -9.372000e-01 -2.730620e+00 3.667820e+00 7.246180e-13
20800 8.082480e+00 3.092750e-01 1.825530e+00 -2.752580e+05 -9.210680e-01 -3.170020e+00 4.091090e+00 5.558230e-15
20900 1.157360e+01 4.942810e-01 1.800180e+00 -2.994380e+05 -9.556080e-01 -3.166710e+00 4.122320e+00 7.739320e-16
21000 1.096840e+01 3.459200e-01 1.807560e+00 8.508140e+05 -1.158170e+00 2.945500e+00 -1.787330e+00 3.087530e+24
21100 8.581570e+00 2.814320e-01 1.790140e+00 6.393590e+05 -1.140070e+00 1.757450e+00 -6.173850e-01 1.570470e+17
21200 1.347740e+01 5.131440e-01 1.887730e+00 6.419260e+04 -1.027500e+00 -1.266950e+00 2.294450e+00 3.248750e-03
21300 1.058940e+01 3.059270e-01 1.855650e+00 -9.485800e+05 -6.923730e-01 -6.710070e+00 7.402440e+00 4.241610e-38
21400 9.534240e+00 3.231290e-01 1.721350e+00 -9.687090e+05 -7.033210e-01 -6.805050e+00 7.508370e+00 6.233700e-39
21500 2.182560e+01 5.843440e-01 1.752040e+00 1.777650e+05 -9.258860e-01 -6.427010e-01 1.568590e+00 1.970250e+01
21600 1.419410e+01 4.815730e-01 1.924250e+00 1.283380e+05 -1.057440e+00 -8.942460e-01 1.951690e+00 5.192650e-01
21700 1.169750e+01 4.387550e-01 1.905300e+00 4.124320e+05 -1.129510e+00 6.306450e-01 4.988640e-01 2.944030e+09
21800 1.744690e+01 6.643480e-01 1.753900e+00 3.706560e+05 -1.100710e+00 3.534640e-01 7.472440e-01 8.231850e+07
21900 8.495490e+00 2.247600e-01 1.735420e+00 -1.411440e+05 -9.208030e-01 -2.367380e+00 3.288180e+00 2.025850e-10
22000 1.036570e+01 4.164240e-01 1.710720e+00 -1.498910e+04 -9.337610e-01 -1.687440e+00 2.621200e+00 4.196670e-06
22100 1.463090e+01 4.845850e-01 1.717970e+00 -1.334100e+05 -9.389930e-01 -2.360370e+00 3.299360e+00 3.637630e-10
22200 8.900850e+00 2.867610e-01 1.894860e+00 9.864710e+05 -1.269060e+00 3.637040e+00 -2.367990e+00 1.674910e+29
22300 1.105140e+01 4.094800e-01 1.856800e+00 7.154530e+05 -1.205600e+00 2.234760e+00 -1.029170e+00 7.444760e+19
22400 1.072260e+01 4.217800e-01 1.734030e+00 2.452820e+05 -1.015730e+00 -3.693700e-01 1.385100e+00 3.751480e+03
22500 4.501980e+00 1.311740e-01 1.756470e+00 -9.568750e+05 -7.523930e-01 -6.711770e+00 7.464160e+00 1.755380e-38
22600 7.010810e+00 2.953600e-01 1.596600e+00 -9.955850e+05 -7.393910e-01 -6.962170e+00 7.701560e+00 5.903200e-40
22700 7.988000e+00 2.770480e-01 1.684040e+00 -2.113160e+05 -8.853850e-01 -2.780650e+00 3.666040e+00 6.757740e-13
22800 7.786320e+00 2.858320e-01 1.846770e+00 -8.880710e+04 -1.014680e+00 -2.068400e+00 3.083080e+00 1.571240e-08
22900 4.306950e+00 1.690760e-01 1.780130e+00 -3.295970e+04 -9.019280e-01 -1.847200e+00 2.749130e+00 1.155300e-06
23000 2.043830e+01 8.170070e-01 1.805890e+00 -1.800540e+05 -9.613450e-01 -2.542860e+00 3.504200e+00 1.012950e-11
23100 1.234860e+01 3.916510e-01 1.786390e+00 1.420670e+05 -1.001400e+00 -9.540770e-01 1.955480e+00 1.231290e+00
23200 1.189070e+01 4.662470e-01 1.878940e+00 8.602600e+05 -1.263210e+00 2.991510e+00 -1.728290e+00 7.325170e+24
23300 1.798260e+01 5.688140e-01 1.664480e+00 2.270330e+05 -1.092190e+00 -3.861730e-01 1.478360e+00 7.682720e+02
23400 1.254250e+01 3.740020e-01 1.846580e+00 9.089530e+05 -1.226360e+00 3.198050e+00 -1.971690e+00 3.246430e+26
23500 1.928020e+01 5.915650e-01 1.913660e+00 9.427340e+05 -1.290960e+00 3.424670e+00 -2.133710e+00 5.718260e+27
23600 1.192640e+01 4.192630e-01 1.806970e+00 -6.935810e+05 -9.278560e-01 -5.306270e+00 6.234130e+00 2.292820e-29
23700 1.003440e+01 4.696000e-01 1.821250e+00 4.076600e+05 -1.060520e+00 5.076740e-01 5.528500e-01 1.756370e+09
23800 2.065360e+01 6.441980e-01 1.809220e+00 -4.909670e+05 -8.140460e-01 -4.275800e+00 5.089850e+00 2.121290e-22
23900 7.523580e+00 2.833140e-01 1.797860e+00 -4.654190e+05 -9.324280e-01 -4.086540e+00 5.018970e+00 1.526720e-21
24000 4.106550e+00 1.732060e-01 1.738000e+00 -3.449580e+04 -1.005190e+00 -1.753730e+00 2.758920e+00 8.997330e-07
24100 1.680900e+01 5.919690e-01 1.687820e+00 -6.893440e+05 -7.956430e-01 -5.361680e+00 6.157320e+00 2.495180e-29
24200 1.352590e+01 3.536640e-01 1.755440e+00 -9.550710e+05 -7.956710e-01 -6.647860e+00 7.443530e+00 2.047920e-38
24300 1.526600e+01 4.953770e-01 1.775080e+00 -9.099170e+05 -7.560910e-01 -6.527940e+00 7.284030e+00 7.815650e-37
24400 1.741250e+01 6.343900e-01 1.638210e+00 -8.414500e+05 -8.146260e-01 -6.050880e+00 6.865500e+00 1.298940e-34
24500 9.338960e+00 3.231150e-01 1.781520e+00 -6.296880e+05 -8.452190e-01 -4.927150e+00 5.772370e+00 3.293930e-27
24600 1.116150e+01 4.877980e-01 1.790720e+00 -4.047180e+05 -9.167800e-01 -3.791610e+00 4.708390e+00 1.849610e-19
24700 1.125890e+01 4.180680e-01 1.817970e+00 6.272920e+05 -1.123530e+00 1.710290e+00 -5.867570e-01 5.950460e+16
24800 1.755160e+01 6.065470e-01 1.985650e+00 -4.594560e+03 -9.094250e-01 -1.734400e+00 2.643830e+00 1.629210e-05
24900 1.269920e+01 4.379390e-01 2.001570e+00 -4.723470e+05 -8.057000e-01 -4.238110e+00 5.043810e+00 1.335600e-21
25000 1.155910e+01 4.798450e-01 1.635910e+00 -1.796670e+05 -9.639880e-01 -2.585350e+00 3.549340e+00 7.449150e-12
25100 1.634760e+01 6.093180e-01 1.724590e+00 -6.050800e+05 -8.904480e-01 -4.796850e+00 5.687300e+00 2.018840e-26
25200 1.012750e+01 3.503530e-01 1.934740e+00 -4.881960e+05 -8.549220e-01 -4.220390e+00 5.075310e+00 3.642070e-22
25300 1.131840e+01 4.487880e-01 1.790250e+00 5.631120e+05 -1.059870e+00 1.328860e+00 -2.689930e-01 3.817310e+14
25400 1.926020e+01 6.581050e-01 1.882030e+00 1.926650e+05 -1.005830e+00 -6.261470e-01 1.631970e+00 7.882490e+01
25500 9.378990e+00 3.906650e-01 1.819670e+00 -9.019660e+05 -8.062830e-01 -6.404170e+00 7.210460e+00 1.548830e-36
25600 1.070400e+01 3.071430e-01 1.830940e+00 -8.853640e+05 -7.657930e-01 -6.409660e+00 7.175450e+00 6.349720e-36
25700 1.247890e+01 3.987570e-01 1.913060e+00 9.952370e+04 -9.716960e-01 -1.181940e+00 2.153640e+00 5.589850e-02
25800 1.514900e+01 5.042030e-01 1.797870e+00 -9.797400e+05 -7.492650e-01 -6.886220e+00 7.635480e+00 3.160000e-39
25900 1.502690e+01 2.968720e-01 1.920510e+00 -9.936480e+05 -7.034650e-01 -6.933220e+00 7.636680e+00 1.470420e-39
26000 1.434610e+01 4.722460e-01 1.900760e+00 -3.086380e+05 -8.996630e-01 -3.259960e+00 4.159620e+00 4.514230e-16
26100 1.664120e+01 4.864850e-01 1.868760e+00 -1.781630e+05 -8.654300e-01 -2.695630e+00 3.561060e+00 1.337170e-11
26200 1.541440e+01 3.357450e-01 1.838430e+00 -9.988710e+05 -7.405410e-01 -6.987620e+00 7.728160e+00 7.666700e-40
26300 1.251820e+01 5.326160e-01 1.836560e+00 4.648440e+04 -1.013840e+00 -1.390080e+00 2.403920e+00 7.034780e-04
26400 1.243940e+01 5.976540e-01 1.627120e+00 -1.635080e+05 -9.626520e-01 -2.477000e+00 3.439650e+00 2.531220e-11
26500 1.000760e+01 3.571230e-01 1.735940e+00 -5.800190e+05 -8.473150e-01 -4.769640e+00 5.616960e+00 1.573740e-25
26600 2.298960e+01 4.952820e-01 1.754320e+00 -9.568640e+05 -8.083150e-01 -6.602460e+00 7.410770e+00 1.764490e-38
26700 1.551460e+01 4.696370e-01 1.840200e+00 1.589270e+05 -9.418530e-01 -8.474230e-01 1.789280e+00 4.955170e+00
26800 1.908940e+01 5.499370e-01 1.848510e+00 -9.825920e+05 -8.081730e-01 -6.819920e+00 7.628090e+00 2.872060e-39
26900 8.254320e+00 3.110840e-01 1.836730e+00 5.852820e+05 -1.085520e+00 1.431310e+00 -3.457930e-01 2.394140e+15
27000 9.562300e+00 3.914660e-01 1.830300e+00 2.807040e+05 -1.055130e+00 -1.334090e-01 1.188540e+00 7.574660e+04
27100 2.489790e+01 5.008980e-01 1.764310e+00 -1.229540e+05 -9.301830e-01 -2.282080e+00 3.212260e+00 9.479810e-10
27200 1.498960e+01 4.903580e-01 1.914430e+00 -5.352780e+05 -9.381220e-01 -4.412910e+00 5.351030e+00 7.629740e-24
27300 1.457260e+01 5.224980e-01 1.805280e+00 -5.771580e+05 -8.973470e-01 -4.679520e+00 5.576860e+00 2.292280e-25
27400 1.842510e+01 4.054290e-01 1.832340e+00 3.402990e+05 -1.038090e+00 1.277070e-01 9.103860e-01 9.214430e+06
27500 7.888500e+00 2.596300e-01 1.909760e+00 -7.988860e+05 -8.620920e-01 -5.809570e+00 6.671660e+00 6.948830e-33
27600 1.627710e+01 4.892580e-01 1.778080e+00 -9.785620e+05 -7.188090e-01 -6.886140e+00 7.604950e+00 3.403680e-39
27700 1.625150e+01 5.278580e-01 1.770560e+00 1.227690e+06 -1.251160e+00 4.866260e+00 -3.615100e+00 2.558660e+37
27800 9.910380e+00 4.085270e-01 1.776260e+00 -2.801250e+05 -9.314940e-01 -3.168860e+00 4.100360e+00 3.506330e-15
27900 1.552100e+01 5.162390e-01 1.824200e+00 -6.507250e+05 -8.504650e-01 -5.079420e+00 5.929890e+00 7.171320e-28
28000 1.038870e+01 3.938090e-01 1.843930e+00 4.415410e+05 -1.087740e+00 7.173090e-01 3.704310e-01 2.760060e+10
28100 9.992930e+00 4.367940e-01 1.764910e+00 -3.699020e+05 -9.009790e-01 -3.640360e+00 4.541340e+00 2.869230e-18
28200 1.621770e+01 4.006250e-01 1.864960e+00 -7.127040e+05 -8.146340e-01 -5.456740e+00 6.271370e+00 5.494170e-30
28300 1.017870e+01 3.426280e-01 1.736670e+00 1.623060e+05 -9.221350e-01 -7.713450e-01 1.693480e+00 5.152530e+00
28400 1.169620e+01 3.725090e-01 1.760120e+00 -9.981560e+05 -7.120340e-01 -6.952330e+00 7.664360e+00 6.689610e-40
28500 1.647060e+01 6.532170e-01 1.906690e+00 -7.543000e+04 -8.927880e-01 -2.069330e+00 2.962120e+00 5.523580e-08
28600 9.695160e+00 4.063950e-01 1.853910e+00 -1.996430e+05 -8.701450e-01 -2.769590e+00 3.639730e+00 2.329540e-12
28700 1.319170e+01 4.021750e-01 1.747870e+00 8.216910e+05 -1.217280e+00 2.799250e+00 -1.581970e+00 2.641710e+23
28800 7.547020e+00 2.459810e-01 1.821070e+00 9.524370e+05 -1.250210e+00 3.445340e+00 -2.195130e+00 9.316470e+27
28900 6.853850e+00 2.540240e-01 1.806260e+00 -3.851930e+05 -9.413430e-01 -3.697950e+00 4.639300e+00 8.776490e-19
29000 9.518680e+00 3.788280e-01 1.712640e+00 -3.074510e+05 -8.862010e-01 -3.305540e+00 4.191740e+00 3.509130e-16
