14200 8.844370e+00 2.689830e-01 1.912540e+00 -9.590650e-01 -5.969050e-02 1.018760e+00 1.928850e-05
14300 1.261760e+01 4.684580e-01 1.794700e+00 -1.035390e+00 -1.361110e-02 1.049000e+00 1.589730e-05
14400 8.641400e+00 3.127460e-01 1.924620e+00 -9.980180e-01 3.689790e-04 9.976490e-01 2.172970e-05
14500 1.027180e+01 3.762360e-01 1.949250e+00 -1.023740e+00 -2.116520e-02 1.044900e+00 2.200360e-05
14600 1.058960e+01 3.942340e-01 1.880680e+00 -1.007600e+00 -4.398360e-02 1.051590e+00 1.908330e-05
14700 9.104560e+00 3.253620e-01 1.809440e+00 -1.049140e+00 -2.483140e-02 1.073970e+00 1.641760e-05
14800 1.271880e+01 4.008420e-01 1.932870e+00 -9.805590e-01 1.214130e-03 9.793450e-01 2.159400e-05
14900 5.074280e+00 2.245680e-01 1.865150e+00 -9.909560e-01 -8.610850e-02 1.077060e+00 1.780230e-05
15000 1.293490e+01 4.473000e-01 1.888870e+00 -1.037260e+00 -6.165310e-03 1.043420e+00 1.968720e-05
15100 5.362110e+00 2.076450e-01 1.872840e+00 -9.552890e-01 1.072030e-02 9.445690e-01 1.998970e-05
15200 1.069410e+01 3.197870e-01 2.001320e+00 -1.131090e+00 5.368350e-02 1.077400e+00 2.528870e-05
15300 1.494470e+01 4.026020e-01 1.974000e+00 -9.976110e-01 1.666150e-02 9.809490e-01 2.455150e-05
15400 1.297400e+01 3.038710e-01 1.975370e+00 -9.650630e-01 -1.733450e-02 9.823980e-01 2.497930e-05
15500 8.600410e+00 3.212810e-01 1.974920e+00 -1.106530e+00 5.364820e-02 1.052880e+00 2.403080e-05
15600 9.149850e+00 3.195730e-01 1.970700e+00 -9.775240e-01 -1.110290e-01 1.088550e+00 2.457770e-05
15700 1.230270e+01 3.937250e-01 1.823380e+00 -1.040680e+00 -3.771500e-03 1.044450e+00 1.754360e-05
15800 1.450190e+01 3.459200e-01 1.934840e+00 -1.035100e+00 -1.465280e-02 1.049750e+00 2.226920e-05
15900 1.336680e+01 4.494400e-01 1.863330e+00 -1.032850e+00 2.023340e-03 1.030820e+00 1.981370e-05
16000 1.035290e+01 4.165800e-01 1.871650e+00 -1.016590e+00 4.585710e-02 9.707290e-01 1.978040e-05
16100 1.145500e+01 3.429640e-01 1.872280e+00 -9.798640e-01 1.322870e-03 9.785410e-01 1.979120e-05
16200 1.089450e+01 4.255490e-01 1.885330e+00 -1.022130e+00 -8.833880e-03 1.030960e+00 1.970930e-05
16300 1.063540e+01 4.032960e-01 1.823090e+00 -1.018880e+00 -1.063190e-02 1.029510e+00 1.747320e-05
16400 1.255160e+01 4.366550e-01 1.864790e+00 -9.416030e-01 -5.680180e-02 9.984050e-01 1.862570e-05
16500 6.222130e+00 2.096250e-01 1.814330e+00 -9.538220e-01 -6.781990e-02 1.021640e+00 1.722200e-05
16600 1.483080e+01 4.637470e-01 1.880320e+00 -1.026200e+00 -4.627430e-03 1.030830e+00 1.914110e-05
16700 1.340410e+01 3.066140e-01 2.021650e+00 -9.141120e-01 -7.808180e-02 9.921940e-01 2.717270e-05
16800 5.535430e+00 1.906750e-01 1.761300e+00 -1.022010e+00 -1.207330e-02 1.034080e+00 1.568260e-05
16900 5.852020e+00 2.420920e-01 1.783400e+00 -1.054230e+00 -1.442820e-02 1.068660e+00 1.596230e-05
17000 1.509130e+01 4.744360e-01 1.789340e+00 -1.059780e+00 -7.087900e-02 1.130650e+00 1.561400e-05
17100 7.710540e+00 3.677960e-01 1.716110e+00 -9.501100e-01 -1.178280e-01 1.067940e+00 1.325280e-05
17200 9.138300e+00 3.697180e-01 1.729350e+00 -9.647730e-01 -8.854730e-02 1.053320e+00 1.411860e-05
17300 1.153530e+01 3.074380e-01 1.827460e+00 -1.044590e+00 2.892030e-02 1.015670e+00 1.857130e-05
17400 1.357210e+01 3.821190e-01 1.948220e+00 -1.038760e+00 -5.216980e-02 1.090930e+00 2.178840e-05
17500 7.780000e+00 2.856040e-01 1.878770e+00 -1.028110e+00 9.022610e-03 1.019090e+00 2.002930e-05
17600 2.964850e+01 6.826010e-01 1.883850e+00 -9.621840e-01 -7.032650e-02 1.032510e+00 2.134500e-05
17700 6.473050e+00 2.327310e-01 1.972630e+00 -1.036950e+00 3.635210e-02 1.000590e+00 2.275960e-05
17800 1.127260e+01 4.673930e-01 1.924750e+00 -9.485120e-01 -4.663170e-02 9.951440e-01 2.127910e-05
17900 1.180350e+01 4.080070e-01 1.693730e+00 -1.055680e+00 1.793710e-02 1.037740e+00 1.304030e-05
18000 5.716810e+00 2.341270e-01 1.855140e+00 -9.970760e-01 -1.775640e-02 1.014830e+00 1.855420e-05
18100 9.755640e+00 4.222010e-01 1.735270e+00 -1.064130e+00 -1.601230e-02 1.080150e+00 1.394070e-05
18200 1.134570e+01 2.719940e-01 2.063400e+00 -9.633810e-01 -2.612330e-02 9.895050e-01 3.006390e-05
18300 9.205430e+00 3.968410e-01 1.837190e+00 -8.798920e-01 -1.640710e-01 1.043960e+00 1.688550e-05
18400 8.613340e+00 3.474610e-01 1.752340e+00 -9.986190e-01 -2.404750e-02 1.022670e+00 1.466260e-05
18500 5.866860e+00 2.659350e-01 1.743910e+00 -9.733500e-01 -1.641060e-02 9.897600e-01 1.469570e-05
18600 1.358430e+01 4.282230e-01 1.968220e+00 -1.031820e+00 1.261100e-02 1.019210e+00 2.321390e-05
18700 8.715870e+00 3.675340e-01 1.820030e+00 -9.590830e-01 -1.047390e-01 1.063820e+00 1.773180e-05
18800 7.685610e+00 2.961000e-01 1.786680e+00 -1.106940e+00 4.023030e-02 1.066710e+00 1.510430e-05
18900 6.639550e+00 2.105690e-01 1.884220e+00 -9.467700e-01 -4.368660e-02 9.904560e-01 1.961240e-05
19000 1.344550e+01 5.332940e-01 1.842250e+00 -1.064720e+00 -9.363710e-03 1.074090e+00 1.733390e-05
19100 1.129230e+01 3.960930e-01 1.964880e+00 -1.002040e+00 -7.470550e-02 1.076740e+00 2.326670e-05
19200 1.439920e+01 4.585110e-01 2.042270e+00 -1.006280e+00 -5.148390e-03 1.011430e+00 2.812800e-05
19300 1.189310e+01 3.679300e-01 1.970960e+00 -9.369840e-01 1.854250e-02 9.184420e-01 2.529920e-05
19400 7.302900e+00 2.180130e-01 1.926630e+00 -1.059500e+00 3.147340e-02 1.028030e+00 2.263610e-05
19500 8.464580e+00 3.389150e-01 1.921300e+00 -9.564460e-01 -2.040340e-02 9.768490e-01 2.155060e-05
19600 6.219400e+00 2.525570e-01 1.710420e+00 -1.044720e+00 -2.565580e-02 1.070380e+00 1.340030e-05
19700 9.336280e+00 3.542920e-01 1.931740e+00 -1.026710e+00 -1.499200e-02 1.041700e+00 2.206660e-05
