   100 2.27895e+00 2.89525e-01 1.80840e+00 3.04726e+00 1.25721e-05 1.32057e-11 
   200 3.97895e+00 3.31391e-01 2.23453e+00 2.83823e+00 3.29695e-05 3.76038e-11 
   300 4.33927e+00 5.29973e-01 1.95459e+00 2.75939e+00 1.71857e-05 5.18217e-11 
   400 3.58257e+00 3.50591e-01 1.97150e+00 3.14980e+00 1.90570e-05 8.14735e-12 
   500 4.74795e+00 3.67848e-01 1.91276e+00 3.14213e+00 1.59184e-05 8.05213e-12 
   600 5.46492e+00 4.27505e-01 2.05162e+00 3.21084e+00 2.36688e-05 6.18641e-12 
   700 4.10539e+00 2.70144e-01 2.10255e+00 2.96676e+00 2.46050e-05 2.06904e-11 
   800 4.52088e+00 3.32161e-01 1.92754e+00 3.53545e+00 1.89798e-05 1.19697e-12 
   900 9.94073e+00 6.33032e-01 2.07306e+00 3.09470e+00 2.36554e-05 1.14967e-11 
  1000 6.18394e+00 4.53374e-01 1.93915e+00 3.65966e+00 1.93215e-05 6.83324e-13 
  1100 3.27333e+00 3.53740e-01 1.93359e+00 3.04338e+00 1.66339e-05 1.40817e-11 
  1200 3.57635e+00 3.76907e-01 2.00563e+00 2.84682e+00 1.98774e-05 3.39123e-11 
  1300 5.98401e+00 5.38631e-01 1.99760e+00 2.81273e+00 1.88992e-05 4.14465e-11 
  1400 3.79196e+00 3.39158e-01 1.97524e+00 3.31792e+00 1.90513e-05 3.58863e-12 
  1500 7.99064e+00 6.33386e-01 2.06212e+00 3.07549e+00 2.26800e-05 1.26871e-11 
  1600 7.96141e+00 4.56010e-01 1.99004e+00 3.35256e+00 2.00816e-05 3.05143e-12 
  1700 3.99569e+00 4.01136e-01 2.11605e+00 2.82812e+00 2.32253e-05 4.30269e-11 
  1800 4.37782e+00 4.00645e-01 1.87798e+00 3.07421e+00 1.49030e-05 1.13050e-11 
  1900 3.05464e+00 3.00554e-01 2.01430e+00 3.06719e+00 1.98655e-05 1.27495e-11 
  2000 6.28220e+00 4.53023e-01 2.15019e+00 3.20967e+00 3.22144e-05 5.65586e-12 
  2100 7.70898e+00 5.61473e-01 2.28363e+00 2.71302e+00 3.40700e-05 7.01453e-11 
  2200 4.94214e+00 4.66959e-01 2.07040e+00 3.16423e+00 2.40408e-05 8.33103e-12 
  2300 3.06557e+00 3.22053e-01 1.94294e+00 2.94737e+00 1.62746e-05 2.16443e-11 
  2400 2.89198e+00 2.48793e-01 1.88380e+00 3.01383e+00 1.54733e-05 1.50747e-11 
  2500 3.69692e+00 3.30710e-01 1.94282e+00 3.07325e+00 1.80842e-05 1.15481e-11 
  2600 4.95392e+00 4.26810e-01 1.97779e+00 2.97292e+00 1.90083e-05 1.89862e-11 
  2700 1.00404e+01 6.51966e-01 1.83969e+00 2.86040e+00 1.26087e-05 3.41678e-11 
  2800 4.71381e+00 3.71091e-01 2.08099e+00 3.36042e+00 2.62677e-05 2.97199e-12 
  2900 3.54652e+00 3.85538e-01 1.82260e+00 2.97982e+00 1.22133e-05 1.87048e-11 
  3000 3.76238e+00 3.22476e-01 1.81588e+00 3.05211e+00 1.33537e-05 1.23759e-11 
  3100 6.17068e+00 5.47802e-01 1.98435e+00 3.32184e+00 1.87834e-05 3.62929e-12 
  3200 5.64940e+00 5.76695e-01 2.04657e+00 2.90793e+00 2.09967e-05 2.77900e-11 
  3300 9.38329e+00 6.60601e-01 1.80146e+00 3.29684e+00 1.44052e-05 3.55717e-12 
  3400 2.87180e+00 2.66604e-01 2.23355e+00 2.75783e+00 3.15203e-05 5.54089e-11 
  3500 6.16119e+00 4.41055e-01 2.05220e+00 2.87150e+00 2.10426e-05 3.24333e-11 
  3600 1.04521e+01 7.11771e-01 1.82210e+00 3.26800e+00 1.34859e-05 4.42063e-12 
  3700 5.47138e+00 4.82561e-01 1.94921e+00 2.95763e+00 1.89305e-05 1.92136e-11 
  3800 6.87307e+00 4.51566e-01 1.90237e+00 2.98787e+00 1.71951e-05 1.60044e-11 
  3900 6.04230e+00 4.39441e-01 2.15634e+00 2.78061e+00 2.95076e-05 4.60447e-11 
  4000 8.97608e+00 6.34343e-01 1.96286e+00 2.75287e+00 1.68396e-05 5.81681e-11 
  4100 4.72870e+00 3.23689e-01 2.00473e+00 3.06130e+00 2.01164e-05 1.34977e-11 
  4200 4.27431e+00 3.94608e-01 1.75946e+00 3.28276e+00 1.27934e-05 3.79460e-12 
  4300 5.00133e+00 4.60790e-01 1.80967e+00 3.02725e+00 1.25307e-05 1.42391e-11 
  4400 4.23580e+00 3.88248e-01 1.84221e+00 3.11901e+00 1.39603e-05 8.94736e-12 
  4500 5.56851e+00 4.61713e-01 1.92875e+00 3.22024e+00 1.79002e-05 5.74316e-12 
  4600 9.82204e+00 6.13012e-01 1.95050e+00 3.15494e+00 1.92385e-05 7.51793e-12 
  4700 7.95726e+00 7.01608e-01 2.45420e+00 2.54119e+00 5.09334e-05 1.62992e-10 
