10200 8.492720e+01 1.563740e+00 2.999910e+00 2.249610e+00 6.047750e-06
10400 7.756890e+01 1.792690e+00 2.843010e+00 2.155230e+00 5.383810e-06
10600 6.244550e+01 1.125820e+00 2.999360e+00 2.307110e+00 4.513550e-06
10800 5.959670e+01 1.148720e+00 2.997310e+00 2.290390e+00 4.982860e-06
11000 7.769630e+01 1.309260e+00 2.999090e+00 2.298750e+00 4.965040e-06
11200 7.444440e+01 1.478140e+00 2.784050e+00 2.236690e+00 3.257500e-06
11400 6.581370e+01 1.351550e+00 2.927720e+00 2.294710e+00 3.856460e-06
11600 6.451750e+01 1.340050e+00 2.999970e+00 2.367690e+00 3.716100e-06
11800 7.712410e+01 1.556110e+00 2.999030e+00 2.324450e+00 4.304380e-06
12000 5.762890e+01 1.266600e+00 2.792720e+00 2.279220e+00 2.940680e-06
12200 5.959820e+01 1.219800e+00 2.979440e+00 2.249410e+00 5.312390e-06
12400 7.543420e+01 1.555520e+00 2.853810e+00 2.310580e+00 3.094690e-06
12600 7.722050e+01 1.340910e+00 2.988660e+00 2.257240e+00 5.575590e-06
12800 5.989800e+01 1.489400e+00 2.706530e+00 2.188210e+00 3.486150e-06
13000 7.921240e+01 1.516680e+00 2.999700e+00 2.278570e+00 5.002730e-06
13200 9.461050e+01 1.818670e+00 2.999910e+00 2.213590e+00 6.342570e-06
13400 6.112330e+01 1.171770e+00 2.996190e+00 2.370670e+00 3.574200e-06
13600 6.547720e+01 1.298100e+00 2.937750e+00 2.355280e+00 3.058220e-06
13800 6.449870e+01 1.300370e+00 2.998740e+00 2.273310e+00 4.938510e-06
14000 6.564230e+01 1.331590e+00 2.938220e+00 2.321350e+00 3.593550e-06
14200 6.709420e+01 1.247980e+00 2.999000e+00 2.421210e+00 2.914040e-06
14400 8.703980e+01 1.272080e+00 2.995140e+00 2.276810e+00 5.196150e-06
14600 4.928660e+01 9.324160e-01 2.996130e+00 2.383230e+00 3.244070e-06
14800 8.884980e+01 1.601050e+00 2.999000e+00 2.223690e+00 6.332070e-06
15000 6.353290e+01 1.252180e+00 2.998680e+00 2.230760e+00 6.362440e-06
15200 9.323620e+01 1.530070e+00 2.999630e+00 2.224630e+00 6.514570e-06
15400 6.046770e+01 1.246090e+00 2.877670e+00 2.317250e+00 3.009060e-06
15600 6.388910e+01 1.346880e+00 2.936990e+00 2.292940e+00 3.953430e-06
15800 5.421180e+01 1.312020e+00 2.875180e+00 2.305060e+00 3.346200e-06
16000 5.510560e+01 9.096960e-01 2.999770e+00 2.441780e+00 2.689340e-06
16200 7.447270e+01 1.338400e+00 2.999530e+00 2.341960e+00 3.974200e-06
16400 5.660950e+01 1.094020e+00 2.999520e+00 2.300740e+00 4.724490e-06
16600 7.395290e+01 1.025570e+00 2.987740e+00 2.380910e+00 3.332470e-06
16800 4.632630e+01 9.217240e-01 2.997540e+00 2.302240e+00 4.426640e-06
17000 6.193900e+01 1.425450e+00 2.723570e+00 2.257990e+00 2.414310e-06
17200 6.933440e+01 1.441530e+00 2.999560e+00 2.352440e+00 3.784420e-06
