10100 1.357150e+02 4.424780e+01 8.499330e-01 4.093560e-07
10200 1.314120e+02 5.318320e+01 8.127150e-01 4.628110e-07
10300 1.415960e+02 5.835200e+01 7.430530e-01 6.163620e-07
10400 1.419120e+02 6.008930e+01 7.488190e-01 5.969510e-07
10500 1.536890e+02 5.850110e+01 7.468790e-01 6.087810e-07
10600 1.516820e+02 6.165680e+01 7.500800e-01 6.014740e-07
10700 1.299000e+02 5.911830e+01 7.566860e-01 5.764220e-07
10800 1.599120e+02 8.064040e+01 6.145320e-01 1.005360e-06
10900 1.296640e+02 4.682860e+01 8.455840e-01 4.133910e-07
11000 1.628840e+02 6.371300e+01 7.047260e-01 7.235520e-07
11100 1.532220e+02 5.289880e+01 7.941200e-01 5.061880e-07
11200 1.585540e+02 6.072460e+01 7.379980e-01 6.370120e-07
11300 1.663240e+02 6.503570e+01 7.258580e-01 6.700270e-07
11400 1.391690e+02 6.194970e+01 7.195790e-01 6.668560e-07
11500 1.381220e+02 5.131000e+01 7.838890e-01 5.342870e-07
11600 1.578550e+02 5.605010e+01 7.626800e-01 5.820030e-07
11700 1.370750e+02 5.153420e+01 8.051420e-01 4.847590e-07
11800 1.675560e+02 5.811900e+01 7.621980e-01 5.751150e-07
11900 1.470240e+02 5.983460e+01 7.223370e-01 6.670630e-07
12000 1.496590e+02 5.912620e+01 7.575320e-01 5.864900e-07
12100 1.530320e+02 5.421690e+01 7.590130e-01 5.830470e-07
12200 1.421420e+02 5.901530e+01 7.584620e-01 5.799860e-07
12300 1.338770e+02 5.235130e+01 7.891580e-01 5.117400e-07
12400 1.629030e+02 4.896920e+01 8.107570e-01 4.861730e-07
12500 1.607580e+02 6.150160e+01 7.446360e-01 6.146540e-07
12600 1.399320e+02 4.834740e+01 8.318900e-01 4.391600e-07
12700 1.498150e+02 5.969380e+01 7.257840e-01 6.579350e-07
12800 1.339320e+02 5.033980e+01 8.171810e-01 4.651160e-07
12900 1.374000e+02 5.067520e+01 7.997360e-01 4.919490e-07
13000 1.422980e+02 5.225260e+01 7.889840e-01 5.184120e-07
13100 1.437370e+02 5.738870e+01 7.267500e-01 6.664460e-07
13200 1.424560e+02 6.238660e+01 7.388180e-01 6.263980e-07
13300 1.270450e+02 5.213850e+01 7.869100e-01 5.191680e-07
13400 1.406110e+02 4.829140e+01 8.117240e-01 4.755170e-07
13500 1.308060e+02 4.622320e+01 8.222540e-01 4.568850e-07
13600 1.503320e+02 4.930480e+01 7.986660e-01 5.013060e-07
13700 1.490730e+02 5.896820e+01 7.521520e-01 5.963660e-07
13800 1.636360e+02 5.436680e+01 7.623150e-01 5.758690e-07
13900 1.496640e+02 5.269100e+01 8.035750e-01 4.921260e-07
14000 1.594060e+02 5.642350e+01 7.593540e-01 5.889480e-07
14100 1.351620e+02 5.114780e+01 8.147720e-01 4.653200e-07
14200 1.378400e+02 5.099850e+01 8.061390e-01 4.800440e-07
14300 1.525700e+02 5.313840e+01 7.916330e-01 5.156630e-07
14400 1.440700e+02 5.779640e+01 7.659290e-01 5.648620e-07
14500 1.739650e+02 7.114480e+01 6.841760e-01 7.787230e-07
14600 1.514010e+02 5.750790e+01 7.766940e-01 5.426130e-07
14700 1.512500e+02 6.153070e+01 7.329110e-01 6.424990e-07
14800 1.342980e+02 5.141650e+01 7.619630e-01 5.764300e-07
14900 1.465000e+02 5.534040e+01 7.721780e-01 5.537260e-07
15000 1.502870e+02 5.864460e+01 7.634450e-01 5.707660e-07
15100 1.552450e+02 5.635540e+01 7.687960e-01 5.642920e-07
15200 1.375630e+02 6.184790e+01 7.326360e-01 6.338080e-07
15300 1.479560e+02 5.229700e+01 8.056960e-01 4.811310e-07
15400 1.381370e+02 5.295890e+01 7.863220e-01 5.228040e-07
15500 1.437100e+02 5.404310e+01 7.948180e-01 5.008620e-07
15600 1.418050e+02 5.321090e+01 7.876310e-01 5.210990e-07
15700 1.454270e+02 5.140370e+01 7.850990e-01 5.299460e-07
15800 1.346840e+02 5.135580e+01 7.984440e-01 4.996390e-07
15900 1.511320e+02 5.207050e+01 7.781250e-01 5.502690e-07
16000 1.341440e+02 5.417150e+01 7.687070e-01 5.623180e-07
16100 1.562570e+02 5.597410e+01 7.689160e-01 5.632400e-07
16200 1.432430e+02 5.703970e+01 7.348500e-01 6.392070e-07
16300 1.398890e+02 5.871890e+01 7.497760e-01 5.994000e-07
16400 1.629230e+02 5.906910e+01 7.471170e-01 6.188340e-07
16500 1.599710e+02 6.233240e+01 7.143200e-01 6.897270e-07
16600 1.624640e+02 6.694600e+01 7.092720e-01 6.991030e-07
16700 1.378030e+02 4.913320e+01 8.136290e-01 4.638200e-07
16800 1.439750e+02 5.364530e+01 7.845090e-01 5.324940e-07
16900 1.689190e+02 5.317100e+01 7.654850e-01 5.721880e-07
17000 1.433320e+02 4.791320e+01 8.216250e-01 4.616780e-07
17100 1.454340e+02 6.185120e+01 7.495650e-01 5.929030e-07
17200 1.396030e+02 5.021270e+01 7.961590e-01 5.014290e-07
17300 1.480180e+02 5.784420e+01 7.664930e-01 5.560810e-07
17400 1.614470e+02 5.434060e+01 7.771980e-01 5.503720e-07
17500 1.318040e+02 4.930510e+01 8.151850e-01 4.673090e-07
17600 1.511200e+02 5.666690e+01 7.367170e-01 6.356040e-07
17700 1.415080e+02 5.624030e+01 7.828940e-01 5.261830e-07
17800 1.440760e+02 5.288420e+01 8.000320e-01 4.977320e-07
17900 1.445830e+02 5.650380e+01 7.772600e-01 5.403170e-07
18000 1.356510e+02 5.444900e+01 7.748660e-01 5.407200e-07
18100 1.348310e+02 5.323330e+01 7.800420e-01 5.363910e-07
18200 1.543710e+02 5.405300e+01 7.767440e-01 5.453670e-07
18300 1.430210e+02 5.654200e+01 7.440630e-01 6.251680e-07
18400 1.349930e+02 5.018550e+01 8.120530e-01 4.710250e-07
18500 1.447270e+02 5.270830e+01 7.867910e-01 5.202520e-07
18600 1.658630e+02 6.496110e+01 7.243680e-01 6.652370e-07
18700 1.618300e+02 6.533070e+01 7.071130e-01 7.097090e-07
18800 1.420440e+02 6.228610e+01 7.175020e-01 6.763030e-07
18900 1.565160e+02 5.533200e+01 7.815410e-01 5.332090e-07
19000 1.421190e+02 5.092880e+01 7.931340e-01 5.112690e-07
19100 1.425330e+02 5.462630e+01 7.761340e-01 5.370300e-07
19200 1.371460e+02 5.185180e+01 7.796570e-01 5.374910e-07
19300 1.586810e+02 5.356670e+01 7.809520e-01 5.378030e-07
19400 1.514160e+02 5.987730e+01 7.322970e-01 6.496360e-07
19500 1.483610e+02 6.241720e+01 7.375760e-01 6.315710e-07
19600 1.556080e+02 6.152580e+01 7.159710e-01 6.891440e-07
19700 1.424070e+02 5.058420e+01 8.120020e-01 4.729090e-07
19800 1.494540e+02 5.628240e+01 7.584910e-01 5.805490e-07
19900 1.613750e+02 5.989820e+01 7.430990e-01 6.213260e-07
20000 1.468540e+02 5.581640e+01 7.607050e-01 5.797940e-07
20100 1.325580e+02 5.117480e+01 8.011300e-01 4.908340e-07
20200 1.582050e+02 5.855920e+01 7.535770e-01 5.970020e-07
20300 1.556990e+02 6.068600e+01 7.365390e-01 6.357210e-07
20400 1.415540e+02 4.846840e+01 8.314920e-01 4.371510e-07
20500 1.487740e+02 5.547760e+01 7.718650e-01 5.510450e-07
20600 1.420790e+02 5.788030e+01 7.593100e-01 5.766640e-07
20700 1.469370e+02 5.487700e+01 7.834300e-01 5.298180e-07
20800 1.537690e+02 6.252470e+01 7.301720e-01 6.550300e-07
20900 1.430600e+02 6.030550e+01 7.454800e-01 6.156260e-07
21000 1.370640e+02 5.671750e+01 7.795560e-01 5.312760e-07
21100 1.395850e+02 5.625480e+01 7.637440e-01 5.651560e-07
21200 1.410150e+02 5.987700e+01 7.683310e-01 5.587520e-07
21300 1.451450e+02 5.361580e+01 8.112580e-01 4.738420e-07
21400 1.366760e+02 5.467560e+01 7.857120e-01 5.231230e-07
21500 1.457350e+02 5.297010e+01 7.958620e-01 5.037880e-07
21600 1.371350e+02 5.447590e+01 7.800260e-01 5.302720e-07
21700 1.635100e+02 6.397520e+01 7.322050e-01 6.467330e-07
21800 1.498590e+02 6.172300e+01 7.106040e-01 7.066590e-07
21900 1.464290e+02 5.178340e+01 7.847850e-01 5.299790e-07
22000 1.363210e+02 5.643740e+01 7.705450e-01 5.539370e-07
22100 1.497040e+02 6.371930e+01 7.171310e-01 6.810720e-07
22200 1.460360e+02 5.636130e+01 7.572680e-01 5.905170e-07
22300 1.652230e+02 5.989130e+01 7.525190e-01 6.004170e-07
22400 1.574010e+02 6.353290e+01 7.112810e-01 6.963950e-07
22500 1.439100e+02 5.947610e+01 7.232360e-01 6.632140e-07
22600 1.443920e+02 5.265390e+01 7.816620e-01 5.315120e-07
22700 1.479810e+02 5.477790e+01 7.666740e-01 5.735690e-07
22800 1.351820e+02 4.909570e+01 8.366770e-01 4.309680e-07
22900 1.602550e+02 6.425160e+01 7.211760e-01 6.814990e-07
23000 1.490800e+02 5.994050e+01 7.423130e-01 6.229430e-07
23100 1.370460e+02 5.884980e+01 7.585020e-01 5.698320e-07
23200 1.505930e+02 5.274170e+01 7.916510e-01 5.131080e-07
23300 1.356750e+02 5.973470e+01 7.566740e-01 5.769880e-07
23400 1.423330e+02 5.031930e+01 8.248980e-01 4.526860e-07
23500 1.654610e+02 7.300190e+01 6.679290e-01 8.231750e-07
23600 1.431530e+02 5.465030e+01 7.955270e-01 5.013770e-07
23700 1.473290e+02 5.012560e+01 7.897770e-01 5.231920e-07
23800 1.411360e+02 6.157880e+01 7.305000e-01 6.399130e-07
23900 1.504090e+02 5.358980e+01 7.789650e-01 5.415430e-07
24000 1.590810e+02 6.490360e+01 7.162350e-01 6.847590e-07
24100 1.405340e+02 4.782670e+01 8.305610e-01 4.369790e-07
24200 1.441950e+02 5.261140e+01 8.077980e-01 4.788890e-07
24300 1.383830e+02 5.108490e+01 8.026970e-01 4.893400e-07
24400 1.402040e+02 5.297590e+01 8.050610e-01 4.832380e-07
24500 1.392650e+02 5.319260e+01 7.924240e-01 5.033480e-07
24600 1.457150e+02 5.927830e+01 7.476740e-01 6.093900e-07
24700 1.424980e+02 5.897160e+01 7.568830e-01 5.810450e-07
24800 1.523870e+02 5.509740e+01 7.738270e-01 5.578250e-07
24900 1.346210e+02 5.878120e+01 7.469090e-01 6.044600e-07
25000 1.368190e+02 5.064110e+01 8.039540e-01 4.862980e-07
25100 1.320850e+02 5.103240e+01 7.989350e-01 4.971400e-07
25200 1.407110e+02 5.081100e+01 8.042530e-01 4.897530e-07
25300 1.462950e+02 5.434590e+01 7.883840e-01 5.140140e-07
25400 1.350720e+02 4.968390e+01 8.289670e-01 4.417850e-07
25500 1.545600e+02 6.844500e+01 6.973540e-01 7.384020e-07
25600 1.427870e+02 6.034430e+01 7.486080e-01 6.006100e-07
25700 1.388180e+02 5.717650e+01 7.679570e-01 5.567030e-07
25800 1.531430e+02 6.133340e+01 7.440510e-01 6.122390e-07
25900 1.350550e+02 5.274230e+01 8.098080e-01 4.692430e-07
26000 1.473620e+02 4.956850e+01 8.188800e-01 4.602310e-07
26100 1.654630e+02 7.093210e+01 6.815400e-01 7.848820e-07
26200 1.352360e+02 5.321900e+01 7.834740e-01 5.314990e-07
26300 1.307540e+02 5.258840e+01 7.767910e-01 5.404480e-07
26400 1.580120e+02 4.943720e+01 8.204890e-01 4.628590e-07
26500 1.388950e+02 4.886640e+01 8.286550e-01 4.476540e-07
26600 1.421390e+02 5.357850e+01 7.835200e-01 5.238920e-07
26700 1.358760e+02 5.315860e+01 7.810070e-01 5.283640e-07
26800 1.465370e+02 5.348170e+01 7.820860e-01 5.336250e-07
26900 1.561730e+02 5.860000e+01 7.618590e-01 5.754360e-07
27000 1.377980e+02 5.849420e+01 7.611090e-01 5.686590e-07
27100 1.380420e+02 5.066470e+01 8.079480e-01 4.766440e-07
