   100 1.24070e+00 4.99913e-01 2.95638e+00 4.60860e+05 1.48569e-05 1.94080e+05 
   200 1.20370e+00 4.90907e-01 3.00196e+00 4.56721e+05 1.47322e-05 1.09406e+05 
   300 1.26740e+00 5.06616e-01 2.96367e+00 4.58684e+05 1.48149e-05 1.56412e+05 
   400 1.02874e+00 4.17372e-01 2.90940e+00 4.63855e+05 1.49931e-05 3.19246e+05 
   500 1.41370e+00 5.82607e-01 2.91534e+00 4.58391e+05 1.48385e-05 1.98727e+05 
   600 1.34345e+00 5.42845e-01 2.97238e+00 4.59758e+05 1.46178e-05 1.60270e+05 
   700 1.37576e+00 5.57230e-01 2.94662e+00 4.58278e+05 1.51980e-05 1.73038e+05 
   800 1.12712e+00 4.59840e-01 2.97059e+00 4.58222e+05 1.48611e-05 1.49196e+05 
   900 6.77362e-01 2.77530e-01 2.97465e+00 4.61646e+05 1.50007e-05 1.89247e+05 
  1000 1.70359e+00 6.83943e-01 2.97528e+00 4.58890e+05 1.48782e-05 1.50862e+05 
  1100 1.03406e+00 4.13608e-01 2.99537e+00 4.60105e+05 1.46864e-05 1.48273e+05 
  1200 1.40438e+00 5.66586e-01 2.97655e+00 4.62438e+05 1.47507e-05 1.95863e+05 
  1300 1.26789e+00 5.09829e-01 2.98083e+00 4.60208e+05 1.47846e-05 1.61164e+05 
  1400 1.05472e+00 4.29708e-01 2.95043e+00 4.62939e+05 1.48571e-05 2.35954e+05 
  1500 1.40606e+00 5.74232e-01 2.95289e+00 4.60076e+05 1.46215e-05 1.82090e+05 
  1600 8.52305e-01 3.52626e-01 2.90091e+00 4.59909e+05 1.48708e-05 2.42643e+05 
  1700 1.58894e+00 6.43422e-01 2.95820e+00 4.59197e+05 1.45729e-05 1.64387e+05 
  1800 1.22844e+00 4.94966e-01 2.97077e+00 4.63046e+05 1.51169e-05 2.20646e+05 
  1900 1.32123e+00 5.46436e-01 2.96944e+00 4.57269e+05 1.48651e-05 1.35729e+05 
  2000 1.17206e+00 4.77501e-01 2.99752e+00 4.59502e+05 1.48973e-05 1.42398e+05 
  2100 1.03607e+00 4.22413e-01 2.98977e+00 4.60221e+05 1.49240e-05 1.56276e+05 
  2200 9.63898e-01 3.94065e-01 2.98918e+00 4.52922e+05 1.46017e-05 8.50058e+04 
  2300 1.50665e+00 6.13837e-01 2.96173e+00 4.57009e+05 1.46353e-05 1.37029e+05 
  2400 1.61271e+00 6.48092e-01 3.01074e+00 4.62405e+05 1.47409e-05 1.64176e+05 
  2500 1.14149e+00 4.68568e-01 2.91701e+00 4.57264e+05 1.47860e-05 1.76344e+05 
  2600 1.13118e+00 4.65633e-01 2.98374e+00 4.56193e+05 1.44939e-05 1.12806e+05 
  2700 8.12350e-01 3.24992e-01 2.92479e+00 4.63330e+05 1.48452e-05 2.78656e+05 
  2800 1.31235e+00 5.41932e-01 2.92262e+00 4.63583e+05 1.51273e-05 2.95358e+05 
  2900 1.05380e+00 4.22660e-01 2.91999e+00 4.59804e+05 1.50420e-05 2.19504e+05 
  3000 1.07607e+00 4.37714e-01 2.95461e+00 4.62303e+05 1.49897e-05 2.22386e+05 
  3100 8.23151e-01 3.38237e-01 2.94295e+00 4.62964e+05 1.51098e-05 2.51715e+05 
  3200 1.35223e+00 5.42010e-01 2.98743e+00 4.59576e+05 1.49050e-05 1.51604e+05 
  3300 9.32852e-01 3.80841e-01 2.94731e+00 4.63352e+05 1.48929e-05 2.50523e+05 
  3400 1.31099e+00 5.15870e-01 3.00574e+00 4.70441e+05 1.47886e-05 3.20257e+05 
  3500 1.15070e+00 4.52157e-01 2.98791e+00 4.64762e+05 1.47768e-05 2.20739e+05 
  3600 1.02702e+00 4.05967e-01 2.95967e+00 4.61758e+05 1.47978e-05 2.05340e+05 
  3700 1.17944e+00 4.76719e-01 2.94981e+00 4.62065e+05 1.48460e-05 2.20369e+05 
  3800 1.29866e+00 5.33449e-01 2.91771e+00 4.52737e+05 1.45843e-05 1.21376e+05 
  3900 1.56766e+00 6.48560e-01 2.91927e+00 4.57401e+05 1.49645e-05 1.81832e+05 
  4000 1.18084e+00 4.78861e-01 2.90429e+00 4.60631e+05 1.48151e-05 2.50794e+05 
  4100 9.10927e-01 3.69342e-01 2.94385e+00 4.61383e+05 1.50705e-05 2.22795e+05 
  4200 1.51194e+00 6.20013e-01 2.91497e+00 4.57841e+05 1.47409e-05 1.88395e+05 
  4300 9.73345e-01 4.00780e-01 2.92187e+00 4.59825e+05 1.46971e-05 2.11471e+05 
  4400 1.13562e+00 4.54496e-01 2.94752e+00 4.63040e+05 1.47851e-05 2.42981e+05 
  4500 1.12684e+00 4.52920e-01 2.98194e+00 4.63940e+05 1.46963e-05 2.14074e+05 
  4600 9.63141e-01 3.91215e-01 2.98494e+00 4.59444e+05 1.47854e-05 1.49245e+05 
  4700 1.23268e+00 5.07603e-01 2.98120e+00 4.61329e+05 1.50940e-05 1.82127e+05 
  4800 1.07369e+00 4.22612e-01 2.97330e+00 4.60537e+05 1.47528e-05 1.71589e+05 
  4900 1.03013e+00 4.15631e-01 2.98759e+00 4.56066e+05 1.47295e-05 1.11829e+05 
  5000 1.35431e+00 5.43619e-01 2.98699e+00 4.61694e+05 1.46106e-05 1.73254e+05 
  5100 1.29843e+00 5.22920e-01 2.98220e+00 4.64426e+05 1.50658e-05 2.28997e+05 
  5200 9.23871e-01 3.72159e-01 2.99745e+00 4.62519e+05 1.50016e-05 1.81711e+05 
  5300 1.00247e+00 3.99241e-01 2.96864e+00 4.58057e+05 1.47182e-05 1.45253e+05 
  5400 9.67206e-01 3.87455e-01 2.96005e+00 4.58445e+05 1.47182e-05 1.56224e+05 
  5500 8.88324e-01 3.67676e-01 2.92433e+00 4.59512e+05 1.48842e-05 2.06640e+05 
