10100 1.143410e+00 4.612120e-01 2.934130e+00 4.600480e+05 1.488740e-05 2.057470e+05
10200 1.313150e+00 5.314640e-01 2.951720e+00 4.621440e+05 1.504650e-05 2.237610e+05
10300 1.527280e+00 6.083250e-01 2.982850e+00 4.639490e+05 1.482980e-05 2.146060e+05
10400 1.422350e+00 5.609420e-01 3.020110e+00 4.620650e+05 1.445450e-05 1.476680e+05
10500 9.871980e-01 3.982930e-01 2.986520e+00 4.601850e+05 1.495960e-05 1.591390e+05
10600 1.371110e+00 5.578660e-01 2.953890e+00 4.605470e+05 1.497910e-05 1.947690e+05
10700 1.238060e+00 5.033550e-01 2.987070e+00 4.582810e+05 1.481520e-05 1.345470e+05
10800 1.204750e+00 4.805410e-01 2.970650e+00 4.654870e+05 1.467320e-05 2.568360e+05
10900 1.131040e+00 4.670560e-01 2.930590e+00 4.639100e+05 1.502320e-05 2.880250e+05
11000 1.412690e+00 5.670650e-01 2.973050e+00 4.621280e+05 1.494190e-05 1.985660e+05
11100 1.047770e+00 4.193370e-01 2.921550e+00 4.597300e+05 1.486870e-05 2.145780e+05
11200 1.503880e+00 6.084780e-01 2.926040e+00 4.598380e+05 1.488980e-05 2.109620e+05
11300 1.107840e+00 4.548910e-01 2.969920e+00 4.574140e+05 1.471070e-05 1.354130e+05
11400 8.210350e-01 3.318320e-01 2.975290e+00 4.636470e+05 1.508560e-05 2.261700e+05
11500 1.014410e+00 4.044510e-01 2.960660e+00 4.621050e+05 1.495870e-05 2.108000e+05
11600 1.080170e+00 4.269710e-01 2.979890e+00 4.630570e+05 1.506000e-05 2.073970e+05
11700 1.177310e+00 4.804420e-01 2.892820e+00 4.603950e+05 1.477470e-05 2.584330e+05
11800 1.274790e+00 5.112340e-01 2.888620e+00 4.642960e+05 1.492450e-05 3.668490e+05
11900 1.091870e+00 4.353410e-01 3.002310e+00 4.617570e+05 1.494800e-05 1.674580e+05
12000 8.380310e-01 3.283030e-01 2.986190e+00 4.627110e+05 1.478640e-05 1.938160e+05
12100 9.221930e-01 3.740230e-01 3.002880e+00 4.616990e+05 1.493710e-05 1.656630e+05
12200 1.189290e+00 4.694690e-01 2.984540e+00 4.608180e+05 1.490010e-05 1.697630e+05
12300 9.802500e-01 4.008580e-01 2.942570e+00 4.605400e+05 1.487930e-05 2.044820e+05
12400 1.344380e+00 5.362340e-01 2.960080e+00 4.664210e+05 1.499140e-05 2.989940e+05
12500 1.177370e+00 4.665730e-01 2.924280e+00 4.628340e+05 1.489120e-05 2.684410e+05
12600 9.639970e-01 3.869510e-01 2.901000e+00 4.628560e+05 1.495330e-05 3.051010e+05
12700 1.487050e+00 6.065180e-01 2.919230e+00 4.622800e+05 1.522180e-05 2.699880e+05
12800 8.915920e-01 3.661550e-01 2.969860e+00 4.634030e+05 1.506000e-05 2.282270e+05
12900 9.711120e-01 3.953610e-01 2.916580e+00 4.612390e+05 1.487500e-05 2.472090e+05
13000 1.409560e+00 5.732670e-01 2.942540e+00 4.591520e+05 1.471650e-05 1.809920e+05
13100 1.124520e+00 4.582200e-01 2.963610e+00 4.575920e+05 1.469430e-05 1.445250e+05
13200 1.533510e+00 6.224690e-01 2.961680e+00 4.592000e+05 1.471970e-05 1.649290e+05
13300 1.162890e+00 4.696550e-01 2.999500e+00 4.615110e+05 1.479530e-05 1.619940e+05
13400 1.096770e+00 4.488250e-01 2.915110e+00 4.615110e+05 1.484880e-05 2.546810e+05
13500 9.769050e-01 3.939550e-01 2.955580e+00 4.615440e+05 1.487340e-05 2.052140e+05
13600 8.810560e-01 3.603110e-01 2.932250e+00 4.643490e+05 1.496940e-05 2.962230e+05
13700 1.030830e+00 4.124140e-01 2.928750e+00 4.625350e+05 1.517290e-05 2.633650e+05
13800 1.260910e+00 5.218180e-01 2.955610e+00 4.612950e+05 1.515280e-05 2.056920e+05
13900 2.133440e+00 8.589570e-01 3.003310e+00 4.593410e+05 1.483320e-05 1.340970e+05
14000 1.281610e+00 5.245340e-01 2.933560e+00 4.582070e+05 1.468670e-05 1.728880e+05
14100 1.192760e+00 4.846210e-01 2.915290e+00 4.619550e+05 1.481680e-05 2.612970e+05
14200 1.055870e+00 4.325810e-01 2.940110e+00 4.616970e+05 1.493290e-05 2.261240e+05
14300 8.625630e-01 3.452270e-01 2.975750e+00 4.610080e+05 1.494560e-05 1.803420e+05
14400 1.671340e+00 6.684580e-01 2.983180e+00 4.597980e+05 1.513100e-05 1.593920e+05
14500 1.345170e+00 5.464100e-01 2.870110e+00 4.602720e+05 1.522940e-05 2.989100e+05
14600 1.304390e+00 5.258840e-01 2.969790e+00 4.582150e+05 1.473940e-05 1.441770e+05
14700 1.130550e+00 4.645080e-01 2.924900e+00 4.621940e+05 1.485900e-05 2.531570e+05
14800 1.189980e+00 4.834940e-01 2.910960e+00 4.595370e+05 1.480430e-05 2.211720e+05
14900 1.110780e+00 4.409490e-01 2.973520e+00 4.607330e+05 1.489000e-05 1.767950e+05
15000 1.188500e+00 4.841770e-01 2.948900e+00 4.575640e+05 1.473230e-05 1.542630e+05
15100 6.851070e-01 2.750870e-01 3.003230e+00 4.599250e+05 1.463670e-05 1.382150e+05
15200 1.135250e+00 4.607860e-01 2.969020e+00 4.605060e+05 1.474280e-05 1.743890e+05
15300 1.080550e+00 4.451360e-01 2.973370e+00 4.591850e+05 1.501790e-05 1.577390e+05
15400 1.177070e+00 4.892260e-01 2.906680e+00 4.598310e+05 1.490360e-05 2.325830e+05
15500 7.399360e-01 2.991790e-01 2.961170e+00 4.618210e+05 1.489050e-05 2.043040e+05
15600 1.173730e+00 4.696180e-01 2.975250e+00 4.664080e+05 1.495480e-05 2.769850e+05
15700 1.867080e+00 7.749640e-01 2.857480e+00 4.609540e+05 1.495040e-05 3.288200e+05
15800 1.119870e+00 4.558520e-01 2.938410e+00 4.613700e+05 1.486280e-05 2.234440e+05
15900 1.236930e+00 5.042360e-01 2.937350e+00 4.596850e+05 1.480670e-05 1.968460e+05
16000 7.560860e-01 3.024910e-01 2.983100e+00 4.649570e+05 1.485670e-05 2.321200e+05
16100 9.345410e-01 3.658290e-01 2.991720e+00 4.658460e+05 1.501770e-05 2.449960e+05
16200 1.069440e+00 4.318800e-01 2.940630e+00 4.630000e+05 1.504930e-05 2.542020e+05
16300 9.931540e-01 4.036040e-01 2.911170e+00 4.605550e+05 1.469000e-05 2.351800e+05
16400 1.046990e+00 4.301530e-01 2.933030e+00 4.610020e+05 1.486300e-05 2.222170e+05
16500 1.367510e+00 5.615220e-01 2.941680e+00 4.617500e+05 1.466870e-05 2.190620e+05
16600 1.323410e+00 5.300480e-01 2.969970e+00 4.620360e+05 1.469550e-05 1.936520e+05
16700 8.711990e-01 3.556700e-01 2.964910e+00 4.609430e+05 1.478620e-05 1.866270e+05
16800 1.127500e+00 4.573610e-01 2.966260e+00 4.616110e+05 1.496200e-05 1.990920e+05
16900 9.727660e-01 3.990380e-01 2.914490e+00 4.605670e+05 1.474580e-05 2.339610e+05
17000 1.434680e+00 5.698520e-01 2.938370e+00 4.615640e+05 1.502730e-05 2.272980e+05
17100 1.097160e+00 4.378730e-01 3.053590e+00 4.593730e+05 1.478510e-05 1.041340e+05
17200 8.166100e-01 3.314390e-01 3.009920e+00 4.597180e+05 1.485900e-05 1.337010e+05
17300 1.038050e+00 4.194050e-01 2.988340e+00 4.609590e+05 1.479960e-05 1.665450e+05
17400 1.184070e+00 4.795990e-01 2.965240e+00 4.623380e+05 1.495950e-05 2.119860e+05
17500 1.570220e+00 6.458540e-01 2.903990e+00 4.559030e+05 1.455310e-05 1.680720e+05
17600 1.202440e+00 4.827390e-01 2.978030e+00 4.594300e+05 1.479910e-05 1.525640e+05
17700 1.503020e+00 6.035960e-01 2.943410e+00 4.612980e+05 1.491970e-05 2.148160e+05
17800 8.237340e-01 3.320970e-01 2.965510e+00 4.622820e+05 1.510590e-05 2.128640e+05
