   100 7.15522e-01 2.72534e-01 5.53966e-01 3.55686e+00 4.27609e-12 
   200 9.72722e-01 7.37654e-01 1.35055e-01 3.06393e+00 1.65933e-11 
   300 2.64876e-01 2.24366e-01 5.12202e-03 2.74243e+00 6.35889e-11 
   400 4.04757e-01 2.72154e-01 2.20119e-01 3.10042e+00 1.78649e-11 
   500 5.42656e-01 3.59147e-01 2.65296e-01 3.16547e+00 1.45475e-11 
   600 5.13794e-01 3.98588e-01 1.15787e-01 2.98549e+00 2.40660e-11 
   700 7.91774e-01 5.93801e-01 -1.89625e-01 2.61498e+00 6.81620e-11 
   800 4.64716e-01 3.86746e-01 -4.49902e-02 2.71431e+00 6.27544e-11 
   900 7.56293e-01 5.78359e-01 -1.83277e-01 2.64151e+00 5.90065e-11 
  1000 7.85633e-01 6.66143e-01 1.39722e-05 2.76019e+00 5.70986e-11 
  1100 1.09879e+00 6.63669e-01 -3.48199e-01 2.45434e+00 9.70956e-11 
  1200 1.36822e-01 9.97402e-02 1.73733e-01 2.95645e+00 3.37777e-11 
  1300 8.75546e-01 5.48998e-01 2.85987e-01 3.20979e+00 1.22501e-11 
  1400 4.70279e-01 3.78820e-01 8.00884e-02 2.92672e+00 2.96817e-11 
  1500 2.70340e-01 2.23420e-01 -2.65024e-02 2.84587e+00 3.24968e-11 
  1600 1.28630e+00 1.07458e+00 -5.79771e-02 2.71353e+00 6.04241e-11 
  1700 3.95336e-01 3.04958e-01 1.33416e-01 2.92838e+00 3.45825e-11 
  1800 6.26093e-01 4.73226e-01 1.47796e-01 3.04044e+00 1.96623e-11 
  1900 3.42877e-01 2.64501e-01 1.30535e-01 2.98598e+00 2.50722e-11 
  2000 6.30028e-01 5.18859e-01 3.02470e-03 2.77491e+00 5.31755e-11 
  2100 7.86938e-01 5.14928e-01 2.56809e-01 3.23750e+00 9.45518e-12 
  2200 2.48378e-01 2.08706e-01 -2.17479e-03 2.71587e+00 7.21540e-11 
  2300 5.82172e-01 4.83606e-01 -6.24096e-02 2.78366e+00 4.06057e-11 
  2400 4.60879e-01 3.55187e-01 1.19374e-01 3.03144e+00 1.88272e-11 
  2500 8.32232e-01 6.82222e-01 6.74942e-02 2.88397e+00 3.57894e-11 
  2600 1.18753e+00 9.09800e-01 1.15294e-01 3.08003e+00 1.42229e-11 
  2700 5.02233e-01 3.87149e-01 -1.86078e-01 2.62743e+00 6.43137e-11 
  2800 3.53362e-01 2.92081e-01 1.57847e-02 2.93102e+00 2.31103e-11 
  2900 8.20620e-01 6.38305e-01 1.09878e-01 3.03940e+00 1.73964e-11 
  3000 7.43039e-01 6.12859e-01 -7.24682e-02 2.89070e+00 2.17434e-11 
  3100 2.75712e-01 2.18641e-01 2.92964e-02 3.04326e+00 1.31085e-11 
  3200 2.39892e-01 1.94727e-01 2.62278e-02 2.91646e+00 2.59677e-11 
  3300 9.59475e-01 7.57251e-01 7.67685e-02 2.94487e+00 2.64067e-11 
  3400 3.70125e-01 2.89223e-01 -1.27137e-01 2.83258e+00 2.50289e-11 
  3500 8.56996e-01 7.09765e-01 2.09552e-02 2.93648e+00 2.30967e-11 
  3600 6.76752e-01 4.65599e-01 -2.66035e-01 2.55885e+00 7.22865e-11 
  3700 8.32933e-01 6.69598e-01 4.44055e-02 2.91512e+00 2.81024e-11 
  3800 2.74701e-01 2.24259e-01 -5.21055e-03 2.84114e+00 3.54992e-11 
  3900 6.91605e-01 5.73105e-01 -3.25562e-02 2.82582e+00 3.57750e-11 
  4000 8.42653e-01 6.00739e-01 1.89813e-01 3.21145e+00 8.79183e-12 
  4100 1.18346e+00 9.00879e-01 -1.90866e-01 2.58796e+00 7.81483e-11 
  4200 5.50555e-01 3.90276e-01 2.00658e-01 3.05852e+00 2.12005e-11 
  4300 2.41145e-01 1.50357e-01 2.79974e-01 3.23408e+00 1.04493e-11 
  4400 2.85234e-01 2.11489e-01 1.49675e-01 3.04592e+00 1.91196e-11 
  4500 2.43666e-01 1.77594e-01 1.65017e-01 3.04193e+00 2.06648e-11 
