   100 4.27237e-01 3.53165e-01 2.88209e+00 2.89193e-11 
   200 5.37292e-01 4.48519e-01 2.90481e+00 2.54499e-11 
   300 4.69009e-01 3.86919e-01 2.89092e+00 2.75689e-11 
   400 3.68218e-01 3.07802e-01 2.81632e+00 4.19286e-11 
   500 7.47211e-01 6.25155e-01 2.77235e+00 5.30469e-11 
   600 6.69877e-01 5.58576e-01 2.89855e+00 2.62323e-11 
   700 8.93457e-01 7.23249e-01 2.87763e+00 2.95682e-11 
   800 6.15337e-01 4.99418e-01 2.91291e+00 2.44379e-11 
   900 3.04139e-01 2.49831e-01 2.80220e+00 4.52608e-11 
  1000 6.33019e-01 5.34812e-01 2.75982e+00 5.72253e-11 
  1100 3.45757e-01 2.88974e-01 2.79104e+00 4.77292e-11 
  1200 5.77242e-01 4.81334e-01 2.87686e+00 2.98238e-11 
  1300 3.58705e-01 2.96646e-01 2.83499e+00 3.73586e-11 
  1400 3.68246e-01 3.08140e-01 2.74915e+00 6.04095e-11 
  1500 3.43035e-01 2.82589e-01 2.75903e+00 5.71237e-11 
  1600 2.06203e-01 1.72106e-01 2.84881e+00 3.49672e-11 
  1700 5.64169e-01 4.64495e-01 2.85548e+00 3.35648e-11 
  1800 5.94848e-01 4.91858e-01 2.88326e+00 2.87575e-11 
  1900 4.46302e-01 3.66548e-01 2.99438e+00 1.55118e-11 
  2000 4.55775e-01 3.83872e-01 2.79905e+00 4.60682e-11 
  2100 4.92313e-01 4.09591e-01 2.85677e+00 3.33751e-11 
  2200 3.87343e-01 3.17008e-01 2.87285e+00 3.03256e-11 
  2300 2.95253e-01 2.38566e-01 2.80995e+00 4.35780e-11 
  2400 5.49025e-01 4.59113e-01 2.78759e+00 4.86675e-11 
  2500 5.40697e-01 4.44260e-01 2.90792e+00 2.51432e-11 
  2600 3.59017e-01 2.99361e-01 2.86081e+00 3.24744e-11 
  2700 6.16417e-01 5.14585e-01 2.87443e+00 3.02552e-11 
  2800 5.20879e-01 4.28151e-01 2.85292e+00 3.40425e-11 
  2900 1.87073e-01 1.54231e-01 2.82818e+00 3.90635e-11 
  3000 5.30411e-01 4.43482e-01 2.73986e+00 6.36661e-11 
  3100 8.28515e-01 6.78195e-01 2.98019e+00 1.68054e-11 
  3200 7.08283e-01 5.97585e-01 2.77211e+00 5.34395e-11 
  3300 9.20270e-01 7.58916e-01 2.84246e+00 3.60476e-11 
  3400 2.96823e-01 2.43142e-01 2.89106e+00 2.73873e-11 
  3500 4.46912e-01 3.78824e-01 2.83332e+00 3.76450e-11 
  3600 4.46014e-01 3.66826e-01 2.74488e+00 6.19406e-11 
  3700 8.13470e-01 6.78050e-01 2.80899e+00 4.34026e-11 
  3800 6.99696e-01 5.85470e-01 2.80568e+00 4.40131e-11 
  3900 4.62378e-01 3.84713e-01 2.83829e+00 3.68128e-11 
  4000 4.45630e-01 3.74263e-01 2.83495e+00 3.73511e-11 
  4100 3.97761e-01 3.30537e-01 2.87670e+00 2.99050e-11 
  4200 6.22816e-01 5.22230e-01 2.88104e+00 2.89364e-11 
  4300 2.87223e-01 2.38700e-01 2.86855e+00 3.09569e-11 
  4400 4.07029e-01 3.41419e-01 2.84624e+00 3.52255e-11 
  4500 8.46943e-01 6.98508e-01 2.90655e+00 2.52975e-11 
  4600 9.97391e-01 8.35323e-01 2.78902e+00 4.84196e-11 
  4700 3.23727e-01 2.69305e-01 2.77914e+00 5.15505e-11 
  4800 7.26827e-01 6.14198e-01 2.78229e+00 5.02786e-11 
  4900 9.73161e-01 8.16197e-01 2.76870e+00 5.37788e-11 
  5000 9.65183e-01 7.95597e-01 2.85526e+00 3.34647e-11 
  5100 5.16144e-01 4.29073e-01 2.85667e+00 3.35963e-11 
  5200 5.15380e-01 4.22472e-01 2.89761e+00 2.65783e-11 
  5300 4.74528e-01 3.96823e-01 2.75715e+00 5.76993e-11 
  5400 7.56779e-01 6.26053e-01 2.75690e+00 5.76919e-11 
  5500 4.23849e-01 3.54399e-01 2.85882e+00 3.28234e-11 
  5600 3.85761e-01 3.19892e-01 2.85525e+00 3.36487e-11 
  5700 4.97419e-01 4.14222e-01 2.74177e+00 6.26115e-11 
  5800 7.10514e-01 5.94863e-01 2.82024e+00 4.07388e-11 
  5900 4.82559e-01 4.04872e-01 2.77582e+00 5.23137e-11 
  6000 5.61773e-01 4.66950e-01 2.86103e+00 3.24366e-11 
  6100 3.45361e-01 2.87367e-01 2.87362e+00 3.03239e-11 
  6200 6.89184e-01 5.52492e-01 2.87811e+00 2.96860e-11 
  6300 6.58599e-01 5.38542e-01 2.87680e+00 3.00355e-11 
  6400 2.93947e-01 2.36050e-01 3.05832e+00 1.09585e-11 
  6500 6.31429e-01 5.23873e-01 2.78234e+00 5.01853e-11 
  6600 1.85850e-01 1.50184e-01 2.95176e+00 1.96143e-11 
  6700 3.50234e-01 2.95236e-01 2.81131e+00 4.29664e-11 
  6800 8.88252e-01 7.32364e-01 2.78328e+00 5.00024e-11 
