10200 4.810060e-01 3.746630e-01 1.032320e-01 3.015410e+00 1.934370e-11
10400 5.237950e-01 3.110630e-01 -3.610200e-01 2.346530e+00 1.698690e-10
10600 5.191310e-01 4.022300e-01 -1.635020e-01 2.676130e+00 5.276160e-11
10800 9.546950e-01 6.937890e-01 1.877180e-01 3.055430e+00 2.061150e-11
11000 8.005350e-01 6.021710e-01 -1.924160e-01 2.674270e+00 4.795610e-11
11200 4.834330e-01 3.811320e-01 -1.328730e-01 2.738440e+00 4.122050e-11
11400 3.518600e-01 1.959200e-01 -4.054380e-01 2.393530e+00 1.121080e-10
11600 4.791060e-01 3.379390e-01 -2.275250e-01 2.621080e+00 5.758460e-11
11800 8.265810e-01 6.713540e-01 -1.492650e-03 2.897340e+00 2.659860e-11
12000 6.002140e-01 4.173640e-01 2.191970e-01 3.078000e+00 2.014870e-11
12200 3.784330e-01 3.023880e-01 -1.253350e-01 2.623560e+00 7.957900e-11
12400 7.515580e-01 4.874040e-01 -2.960430e-01 2.404600e+00 1.513380e-10
12600 5.111860e-01 3.960510e-01 -1.659010e-01 2.575550e+00 9.155300e-11
12800 4.472870e-01 3.645690e-01 3.549010e-02 2.912770e+00 2.760690e-11
13000 8.499460e-01 6.710180e-01 9.493520e-02 2.985780e+00 2.234670e-11
13200 7.146110e-01 5.896560e-01 3.533350e-02 2.802790e+00 5.047830e-11
13400 9.098150e-01 5.521680e-01 3.087200e-01 3.181580e+00 1.525870e-11
13600 4.813060e-01 4.029000e-01 -5.114110e-02 2.741230e+00 5.319590e-11
13800 3.920520e-01 2.499980e-01 -3.223010e-01 2.473910e+00 9.581850e-11
14000 6.175910e-01 5.005400e-01 7.016920e-02 2.897930e+00 3.342500e-11
14200 6.013910e-01 2.982300e-01 4.172130e-01 3.413970e+00 5.999130e-12
14400 6.172280e-01 3.833830e-01 2.918610e-01 3.199310e+00 1.326210e-11
14600 2.766130e-01 2.227120e-01 4.462110e-02 2.986360e+00 1.884740e-11
14800 2.917490e-01 2.115300e-01 1.800440e-01 3.043690e+00 2.164910e-11
15000 5.411830e-01 4.421200e-01 -8.615430e-02 2.711960e+00 5.606980e-11
15200 1.019220e+00 7.398330e-01 1.679890e-01 3.140560e+00 1.209320e-11
15400 5.669990e-01 3.424770e-01 2.971010e-01 3.118470e+00 2.103160e-11
15600 6.918400e-01 5.230940e-01 -1.859770e-01 2.594920e+00 7.691200e-11
15800 4.934310e-01 3.801850e-01 1.079600e-01 2.969320e+00 2.571800e-11
16000 7.487050e-01 5.945630e-01 -1.442270e-01 2.664470e+00 5.997950e-11
16200 2.304820e-01 1.438150e-01 2.795010e-01 3.220360e+00 1.120600e-11
16400 7.053410e-01 5.908550e-01 -5.798870e-02 2.720320e+00 5.832860e-11
16600 5.046730e-01 2.844190e-01 3.654200e-01 3.229420e+00 1.444420e-11
16800 6.557970e-01 5.281020e-01 8.966350e-02 2.871370e+00 4.159370e-11
17000 4.765550e-01 3.942330e-01 -7.393210e-02 2.808450e+00 3.381440e-11
17200 5.067470e-01 4.081230e-01 -1.152020e-01 2.709390e+00 5.182300e-11
17400 5.389480e-01 4.445640e-01 4.845360e-02 2.910760e+00 2.921410e-11
17600 5.516870e-01 4.473950e-01 -8.352370e-02 2.769580e+00 4.067780e-11
17800 7.222960e-01 5.900420e-01 4.687060e-02 2.927490e+00 2.620320e-11
18000 8.536450e-01 7.128560e-01 -3.797630e-02 2.747080e+00 5.403640e-11
18200 6.697430e-01 4.913940e-01 1.955820e-01 3.005640e+00 2.797510e-11
18400 8.785500e-01 6.424750e-01 1.800550e-01 3.149850e+00 1.203210e-11
18600 5.935980e-01 4.830000e-01 3.276690e-02 2.899890e+00 2.937700e-11
18800 5.246740e-01 4.263380e-01 7.169050e-02 3.020640e+00 1.708390e-11
19000 6.786820e-01 5.633350e-01 -4.379980e-02 2.667900e+00 8.147480e-11
19200 6.072520e-01 4.660540e-01 -1.716650e-01 2.635600e+00 6.436850e-11
19400 9.347460e-01 4.272970e-01 4.521210e-01 3.503780e+00 4.103210e-12
19600 7.454150e-01 6.107440e-01 -3.369660e-02 2.887160e+00 2.520240e-11
19800 2.871970e-01 2.320970e-01 1.953320e-02 2.839340e+00 3.888890e-11
20000 5.476910e-01 4.592900e-01 -2.908310e-02 2.763890e+00 5.051900e-11
20200 8.953430e-01 6.736360e-01 1.246680e-01 3.102730e+00 1.288830e-11
20400 8.195030e-01 5.284130e-01 2.691400e-01 3.121440e+00 1.880430e-11
20600 8.974970e-01 6.524700e-01 2.044350e-01 2.984990e+00 3.240210e-11
20800 4.571610e-01 3.368210e-01 1.693200e-01 3.080170e+00 1.681500e-11
21000 5.783210e-01 4.731220e-01 5.654770e-02 2.860000e+00 3.951780e-11
21200 6.798550e-01 5.512400e-01 -1.248590e-01 2.656550e+00 6.680970e-11
21400 5.839610e-01 4.697460e-01 6.032470e-02 2.976880e+00 2.081950e-11
21600 1.260210e+00 7.242940e-01 -3.901840e-01 2.365840e+00 1.387520e-10
21800 1.083750e+00 7.955530e-01 -2.154160e-01 2.579360e+00 7.556440e-11
22000 8.843490e-01 4.944100e-01 3.351810e-01 3.337240e+00 6.982350e-12
22200 5.940040e-01 5.000450e-01 -2.519520e-02 2.742680e+00 5.763240e-11
22400 6.341040e-01 4.747720e-01 1.606370e-01 3.004810e+00 2.481060e-11
22600 1.012080e+00 7.905970e-01 -1.553960e-01 2.603800e+00 8.061810e-11
22800 4.448500e-01 3.585800e-01 3.825410e-02 2.938420e+00 2.409660e-11
23000 2.679670e-01 2.252330e-01 -2.176560e-02 2.748710e+00 5.661750e-11
23200 6.682180e-01 5.354350e-01 5.818290e-02 3.049900e+00 1.397650e-11
23400 3.802600e-01 3.108970e-01 -1.075570e-01 2.574770e+00 1.117670e-10
23600 5.690870e-01 4.631850e-01 3.127330e-02 2.898250e+00 2.932910e-11
23800 8.729140e-01 7.176900e-01 -6.450480e-02 2.833470e+00 3.052040e-11
